VARNAMES:,CID,IDSURVEY,TYPE,FIELD,CUTFLAG_SNANA,zHEL,zHELERR,zCMB,zCMBERR,zHD,zHDERR,VPEC,VPECERR,MWEBV,HOST_LOGMASS,HOST_LOGMASS_ERR,HOST_sSFR,HOST_sSFR_ERR,PKMJDINI,SNRMAX1,SNRMAX2,SNRMAX3,PKMJD,PKMJDERR,x1,x1ERR,c,cERR,mB,mBERR,x0,x0ERR,COV_x1_c,COV_x1_x0,COV_c_x0,NDOF,FITCHI2,FITPROB,SIM_TYPE_INDEX,SIM_TEMPLATE_INDEX,SIM_LIBID,SIM_NGEN_LIBID,SIM_ZCMB,SIM_ZFLAG,SIM_VPEC,SIM_DLMAG,SIM_PKMJD,SIM_SHAPE,SIM_AV,SIMNULL1,SIM_RV,SIM_x0,SIM_mB,SIMSED_TDE_INDEX,SIMSED_Rph0,SIMSED_Tvis,SIMSED_b,SIMSED_bhmass,SIMSED_eff,SIMSED_lphoto,SIMSED_starmass,SIMSED_pc1,SIMSED_pc2,SIMSED_pc3,SIMSED_II_INDEX,SIMSED_IIN_INDEX,SIMSED_Mejecta,SIMSED_Kinetic_energy,SIMSED_Mcsm,SIMSED_R0,SIMSED_Rho,SIMSED_Iax_INDEX,SIMSED_M_V,SIMSED_t_rise,SIMSED_dm15B,SIMSED_dm15R,SIMSED_IBC_INDEX,SIMSED_F_nickel,SIMSED_stretch,SIMSED_color,LCLIB_SEED,LCLIB_TAU,LCLIB_SFU,LCLIB_SFG,LCLIB_SFR,LCLIB_SFI,LCLIB_SFZ,LCLIB_SFY,LCLIB_REDSHIFT,LCLIB_EVENT_ID,SIM_x1,SIM_c,SIM_alpha,SIM_beta,SIMSED_SLSN_INDEX,SIMSED_bfield,SIMSED_mns,SIMSED_pspin,SIMSED_kappa,SIMSED_kappagamma,SIMSED_mej,SIMSED_temp,SIMSED_vej,SIMSED_Cart_INDEX,SIMSED_Vejecta,SIMSED_Fnick,SIMSED_Kappagamma,SIMSED_Temperature
SN:,126115,12,111,-9.0,3,1.13619,0.0872,1.13648,0.0872,1.13648,0.08723,0,300,0.00595685,-9,-9,-9,-9,60596.2,15.8695,9.65661,6.08785,60588.8,0.662,-1.02623,0.34673000000000004,-0.07664580000000001,0.05387080000000001,24.5742,0.06055750000000001,2.6566200000000002e-06,1.4817500000000001e-07,0.00235238,-1.78232e-08,4.23861e-09,53,42.4779,0.84915,11,0,42,1,1.13648,0,-332.749,44.4436,60588.7,-99.0,-9.0,-99.0,-9.0,2.1225400000000003e-06,24.8179,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-0.564105,-0.10958399999999999,0.14,3.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,116165,12,111,-9.0,3,0.7520100000000001,0.0944,0.75432,0.0944,0.75432,0.09442,0,300,0.0192221,-9,-9,-9,-9,59947.3,25.3283,21.812,14.6054,59944.5,3.376,-0.43041,0.8364,-0.115396,0.0373235,23.6699,0.0850295,6.110219999999999e-06,4.78522e-07,-0.00976617,3.12799e-07,-7.09503e-09,36,33.699,0.5785100000000001,11,0,127,1,0.75432,0,-76.9154,43.3429,59943.0,-99.0,-9.0,-99.0,-9.0,5.83866e-06,23.7192,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-0.15208,-0.0903057,0.14,3.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,69962,12,111,-9.0,3,0.92814,0.001,0.9263,0.001,0.9263,0.00217,0,300,0.0223315,-9,-9,-9,-9,59930.1,17.927,14.169,12.0112,59926.9,0.96,-0.22938499999999998,0.7318600000000001,-0.057727099999999996,0.0398772,24.4483,0.042211,2.98318e-06,1.15979e-07,0.0133783,-3.75955e-08,2.57744e-10,24,28.6933,0.23189,11,0,8,1,0.9263,0,83.2005,43.8969,59927.8,-99.0,-9.0,-99.0,-9.0,3.01676e-06,24.4362,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-0.42345200000000005,-0.050015199999999996,0.14,3.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,208085,12,111,-9.0,3,1.21783,0.2255,1.21905,0.2255,1.21905,0.22551,0,300,0.0156118,-9,-9,-9,-9,59887.1,7.69844,6.003,4.7472199999999996,59882.6,0.276,0.8115600000000001,0.96121,0.0746146,0.0796218,25.0885,0.10726,1.6542e-06,1.63411e-07,0.0223642,-4.94064e-08,7.7492e-09,20,16.0167,0.71559,11,0,85,1,1.21905,0,-665.452,44.6312,59882.7,-99.0,-9.0,-99.0,-9.0,1.4066899999999997e-06,25.2645,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.76559,0.034042,0.14,3.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,79527,12,111,-9.0,3,1.24125,0.1465,1.23844,0.1465,1.23844,0.14652,0,300,0.0189989,-9,-9,-9,-9,59899.2,16.7484,12.8648,4.2123,59902.4,0.642,0.90076,0.44805,-0.191555,0.051614099999999996,24.6933,0.0848104,2.38056e-06,1.8595300000000002e-07,0.000517611,-3.51954e-08,6.5173e-09,32,39.7318,0.16355999999999998,11,0,23,1,1.23844,0,284.269,44.6775,59902.2,-99.0,-9.0,-99.0,-9.0,2.21907e-06,24.7696,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.03475,-0.128401,0.14,3.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,10572,12,111,-9.0,3,0.47353999999999996,0.001,0.47168000000000004,0.001,0.47168000000000004,0.00178,0,300,0.0138733,-9,-9,-9,-9,60665.1,119.055,76.9112,59.2625,60666.1,0.328,0.11825,0.25672,-0.018836500000000003,0.0206822,22.765,0.0222575,1.4061e-05,2.88249e-07,0.00148139,-1.66798e-08,-4.62096e-09,21,20.2612,0.50478,11,0,89,1,0.47168000000000004,0,373.31,42.1123,60665.6,-99.0,-9.0,-99.0,-9.0,1.39458e-05,22.7739,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-0.0994987,0.00407072,0.14,3.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,276294,12,111,-9.0,3,0.9053399999999999,0.0517,0.9034200000000001,0.0517,0.9034200000000001,0.051739999999999994,0,300,0.019426099999999998,-9,-9,-9,-9,60221.1,21.5053,14.0248,12.7093,60213.3,0.406,0.63799,0.32097,-0.08718189999999999,0.033340800000000004,24.1743,0.0385114,3.83947e-06,1.36187e-07,0.00237545,-2.3628099999999997e-08,2.7678899999999997e-10,36,36.7134,0.43563,11,0,128,1,0.9034200000000001,0,323.837,43.83,60213.0,-99.0,-9.0,-99.0,-9.0,3.4459399999999997e-06,24.2917,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.7939,-0.020041200000000002,0.14,3.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,4525,12,111,-9.0,3,0.81426,0.0729,0.81767,0.0729,0.81767,0.07292,0,300,0.0236316,-9,-9,-9,-9,59694.0,21.7292,18.9184,13.9497,59670.9,0.014,0.8303799999999999,0.46081000000000005,-0.0905652,0.03274,23.9575,0.0389378,4.68796e-06,1.68124e-07,0.00415571,-4.99167e-08,-5.616569999999999e-10,24,28.6889,0.23206,11,0,74,1,0.81767,0,-390.705,43.5568,59670.7,-99.0,-9.0,-99.0,-9.0,5.26611e-06,23.8313,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.9214899999999999,-0.07469769999999999,0.14,3.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,74067,12,111,-9.0,3,1.0561,0.2833,1.05521,0.2833,1.05521,0.28331,0,300,0.023375299999999998,-9,-9,-9,-9,59930.2,11.6274,11.0696,5.0121,59912.9,0.597,-0.691625,0.59045,-0.20391099999999998,0.06670330000000001,24.6722,0.0708961,2.42732e-06,1.58499e-07,0.011878,-4.8483199999999996e-08,3.87142e-09,20,25.3963,0.18669000000000002,11,0,79,1,1.05521,0,-238.955,44.2455,59913.7,-99.0,-9.0,-99.0,-9.0,2.48416e-06,24.6471,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.11434000000000001,-0.0701393,0.14,3.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,92346,12,111,-9.0,3,0.6914399999999999,0.0277,0.69429,0.0277,0.69429,0.02775,0,300,0.0201718,-9,-9,-9,-9,59594.3,24.4915,20.307,13.4357,59600.8,0.332,-0.06602630000000001,0.4274,-0.0323415,0.0346855,23.6308,0.048027099999999996,6.33389e-06,2.8017700000000003e-07,0.00242231,-9.349680000000001e-08,-3.289e-09,36,43.1482,0.1922,11,0,60,1,0.69429,0,-259.392,43.1215,59601.4,-99.0,-9.0,-99.0,-9.0,7.2761000000000005e-06,23.4803,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.66418,-0.0591138,0.14,3.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,63674,12,111,-9.0,3,1.22648,0.0157,1.22583,0.0157,1.22583,0.01585,0,300,0.018207400000000002,-9,-9,-9,-9,60168.2,5.90194,5.09593,3.40994,60182.4,1.472,-0.373344,1.11085,0.0698026,0.09279910000000001,25.0537,0.13714,1.7081e-06,2.1575199999999999e-07,0.034164599999999996,-1.1650199999999999e-07,9.22925e-09,44,36.3021,0.78866,11,0,95,1,1.22583,0,-77.7195,44.6479,60181.5,-99.0,-9.0,-99.0,-9.0,1.3658000000000001e-06,25.2965,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-0.30203800000000003,-0.00923958,0.14,3.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,161676,12,111,-9.0,3,0.65863,0.0291,0.6572899999999999,0.0291,0.6572899999999999,0.02915,0,300,0.0182855,-9,-9,-9,-9,59798.3,19.7283,15.6536,14.3103,59782.0,4.229,1.48296,0.9772299999999999,0.0275262,0.07525269999999999,23.6179,0.18891,6.409680000000001e-06,1.11523e-06,0.025397299999999998,-3.13554e-07,-6.85578e-08,20,15.3221,0.80645,11,0,120,1,0.6572899999999999,0,-20.402,42.9817,59786.1,-99.0,-9.0,-99.0,-9.0,5.58684e-06,23.7671,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.64044,0.077437,0.14,3.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,18187,12,111,-9.0,3,1.1449799999999999,0.0243,1.14736,0.0243,1.14736,0.024390000000000002,0,300,0.0180075,-9,-9,-9,-9,60356.2,7.9336899999999995,5.56776,3.6559,60350.4,1.201,-1.54431,0.81852,-0.0342902,0.0873911,25.1598,0.09866060000000001,1.54905e-06,1.40762e-07,0.0198362,-2.41142e-08,7.3261599999999994e-09,44,39.8506,0.6500100000000001,11,0,55,1,1.14736,0,35.1371,44.4671,60350.2,-99.0,-9.0,-99.0,-9.0,1.63266e-06,25.1028,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-1.0438,-0.046922900000000003,0.14,3.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,122807,12,111,-9.0,3,0.6825100000000001,0.001,0.6822,0.001,0.6822,0.00196,0,300,0.00811079,-9,-9,-9,-9,60574.2,15.2067,13.8078,11.5996,60577.3,0.587,-0.855823,0.37571,0.20606999999999998,0.041744800000000006,24.4303,0.0390009,3.0329400000000005e-06,1.08947e-07,0.00264355,-2.2420200000000002e-08,-1.9899100000000002e-09,40,40.1438,0.46388,11,0,77,1,0.6822,0,-267.844,43.0789,60576.6,-99.0,-9.0,-99.0,-9.0,3.4167199999999995e-06,24.301,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-0.5313829999999999,0.16538,0.14,3.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,126935,12,111,-9.0,3,0.7568699999999999,0.0372,0.75635,0.0372,0.75635,0.03725,0,300,0.012535,-9,-9,-9,-9,59857.2,20.3675,17.6171,13.2495,59857.2,0.382,-1.02162,0.28012,0.014024100000000001,0.034836,24.3463,0.034472699999999995,3.2771699999999997e-06,1.0405200000000001e-07,0.000724218,-1.51463e-08,-7.15881e-10,68,55.4492,0.86269,11,0,123,1,0.75635,0,-64.1404,43.3535,59857.1,-99.0,-9.0,-99.0,-9.0,3.8949199999999995e-06,24.1588,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-1.0561,0.00721408,0.14,3.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,118890,12,111,-9.0,3,1.39434,0.0485,1.39226,0.0485,1.39226,0.04856,0,300,0.0125155,-9,-9,-9,-9,60609.1,5.24806,5.1922,4.789280000000001,60615.2,2.215,-0.7036680000000001,1.03641,0.0531451,0.075388,25.2273,0.15712,1.45574e-06,2.1066299999999999e-07,0.015456999999999999,-5.8542300000000005e-08,1.12506e-08,20,15.5716,0.74282,11,0,41,1,1.39226,0,98.7328,44.991,60619.0,-99.0,-9.0,-99.0,-9.0,1.1139299999999998e-06,25.5179,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.89869,0.0056873,0.14,3.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,171039,12,111,-9.0,3,1.0083799999999998,0.2159,1.0086600000000001,0.2159,1.0086600000000001,0.21591,0,300,0.019191099999999996,-9,-9,-9,-9,59924.1,12.7301,11.5399,6.21812,59918.6,0.856,0.25106999999999996,0.58812,-0.0411595,0.06557160000000001,24.501,0.054187400000000004,2.84171e-06,1.41825e-07,0.013157299999999999,-4.641369999999999e-08,1.5253500000000001e-09,20,22.9545,0.29104,11,0,28,1,1.0086600000000001,0,-590.422,44.1231,59919.1,-99.0,-9.0,-99.0,-9.0,2.6891900000000006e-06,24.5609,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.39844,-0.0455959,0.14,3.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,127764,12,111,-9.0,3,1.02589,0.1545,1.02478,0.1545,1.02478,0.15452,0,300,0.013002799999999998,-9,-9,-9,-9,59884.1,17.9972,15.2664,4.8110599999999994,59888.5,0.897,0.13122,0.61485,-0.0894915,0.0667905,24.6525,0.0529722,2.47175e-06,1.20595e-07,0.017016,-2.7263599999999997e-08,2.3585900000000002e-09,17,19.234,0.31526,11,0,82,1,1.02478,0,-131.006,44.1671,59888.8,-99.0,-9.0,-99.0,-9.0,2.50846e-06,24.6365,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.12632,-0.00257511,0.14,3.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,23248,12,111,-9.0,3,0.66189,0.001,0.6627,0.001,0.6627,0.00194,0,300,0.00848908,-9,-9,-9,-9,60668.1,64.801,43.7054,24.9642,60676.0,1.154,0.033742400000000006,0.79565,-0.0806728,0.0320555,23.409,0.034762400000000006,7.769669999999999e-06,2.48764e-07,0.00803294,-2.15423e-08,-2.19233e-09,12,8.320089999999999,0.75964,11,0,103,1,0.6627,0,-441.81699999999995,43.0006,60678.4,-99.0,-9.0,-99.0,-9.0,7.97508e-06,23.3807,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.4041,-0.018815099999999998,0.14,3.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,95670,12,111,-9.0,3,0.80055,0.0289,0.79945,0.0289,0.79945,0.028960000000000003,0,300,0.0203787,-9,-9,-9,-9,60508.3,14.4401,11.1234,8.09182,60501.9,0.739,-2.0021400000000003,0.54414,0.0209857,0.0482021,24.2837,0.0663183,3.47168e-06,2.12055e-07,0.00517117,-7.24733e-08,-5.24843e-10,44,50.1568,0.24248000000000003,11,0,75,1,0.79945,0,93.2129,43.5021,60503.4,-99.0,-9.0,-99.0,-9.0,3.3500699999999995e-06,24.3224,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-1.61129,-0.012992600000000002,0.14,3.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,27329,12,111,-9.0,3,0.3592,0.001,0.35963,0.001,0.35963,0.00169,0,300,0.00796668,-9,-9,-9,-9,59854.2,88.614,72.663,54.9459,59846.9,0.16,-2.79877,0.14007999999999998,0.024214199999999998,0.024437200000000003,22.4939,0.027851400000000002,1.80477e-05,4.62962e-07,0.0005161969999999999,-2.32858e-08,-8.55143e-09,44,27.5863,0.9749,11,0,53,1,0.35963,0,-291.64099999999996,41.4123,59846.9,-99.0,-9.0,-99.0,-9.0,1.8071700000000002e-05,22.4925,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-2.6728400000000003,0.0229209,0.14,3.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,311228,12,111,-9.0,3,0.47015,0.0325,0.47193999999999997,0.0325,0.47193999999999997,0.03253,0,300,0.026657,-9,-9,-9,-9,60373.1,61.3482,47.8056,34.335,60375.6,0.169,-1.0539399999999999,0.10434,0.00976279,0.0210769,22.7759,0.0232412,1.39205e-05,2.9797999999999997e-07,2.42854e-05,-6.5715600000000004e-09,-4.5002299999999995e-09,56,42.9009,0.9007200000000001,11,0,107,1,0.47193999999999997,0,-26.8263,42.1084,60375.5,-99.0,-9.0,-99.0,-9.0,1.2155e-05,22.9231,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-0.931174,0.015927,0.14,3.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,107739,12,111,-9.0,3,0.99503,0.0334,0.9942,0.0334,0.9942,0.033460000000000004,0,300,0.0189989,-9,-9,-9,-9,60538.3,17.6838,13.9834,13.8157,60544.9,0.756,0.30711,0.55374,-0.11292200000000001,0.0340864,24.2339,0.0649745,3.6345499999999998e-06,2.17505e-07,0.00248952,-8.805580000000001e-08,1.37351e-09,48,35.7099,0.9051100000000001,11,0,23,1,0.9942,0,-249.447,44.0855,60545.1,-99.0,-9.0,-99.0,-9.0,3.2581200000000003e-06,24.3526,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.26261,-0.10683,0.14,3.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
