,VARNAMES:,CID,IDSURVEY,TYPE,FIELD,CUTFLAG_SNANA,zHEL,zHELERR,zCMB,zCMBERR,zHD,zHDERR,VPEC,VPECERR,MWEBV,HOST_LOGMASS,HOST_LOGMASS_ERR,HOST_sSFR,HOST_sSFR_ERR,PKMJDINI,SNRMAX1,SNRMAX2,SNRMAX3,PKMJD,PKMJDERR,x1,x1ERR,c,cERR,mB,mBERR,x0,x0ERR,COV_x1_c,COV_x1_x0,COV_c_x0,NDOF,FITCHI2,FITPROB,SIM_TYPE_INDEX,SIM_TEMPLATE_INDEX,SIM_LIBID,SIM_NGEN_LIBID,SIM_ZCMB,SIM_ZFLAG,SIM_VPEC,SIM_DLMAG,SIM_PKMJD,SIM_x1,SIM_c,SIM_alpha,SIM_beta,SIM_x0,SIM_mB,SIM_AV,SIM_RV
5063,SN:,30680,12,111,-9.0,3,0.49886,0.001,0.50166,0.001,0.50166,0.00181,0,300,0.015198900000000001,-9,-9,-9,-9,60031.0,94.7824,65.6048,47.1982,60035.7,0.135,0.49027,0.11044000000000001,-0.0224097,0.020447299999999998,22.6842,0.0224697,1.5147100000000001e-05,3.13476e-07,3.55793e-05,-9.39629e-09,-4.6233e-09,31,26.0316,0.7198100000000001,11,0,98,1,0.50166,0,-314.002,42.2658,60035.7,0.46936000000000005,-0.00712669,0.14,3.1,1.34528e-05,22.813,-9,-9
2148,SN:,317093,12,111,-9.0,3,0.6709,0.001,0.669,0.001,0.669,0.00195,0,300,0.019191099999999996,-9,-9,-9,-9,60611.1,58.5461,47.2328,31.2957,60608.2,0.206,0.62843,0.13587,-0.0670868,0.026858799999999995,23.34,0.0232452,8.27962e-06,1.7726400000000002e-07,-7.72913e-06,-4.99837e-09,-3.0201800000000002e-09,40,31.4429,0.8312,11,0,28,1,0.669,0,147.69899999999998,43.0292,60608.3,0.7023699999999999,-0.064028,0.14,3.1,8.073380000000002e-06,23.3674,-9,-9
913,SN:,221955,12,111,-9.0,3,0.5667300000000001,0.001,0.567,0.001,0.567,0.00186,0,300,0.0236829,-9,-9,-9,-9,60490.3,70.5189,50.3813,34.4487,60490.9,0.894,0.35111,0.29675999999999997,-0.0432624,0.029461900000000003,22.8175,0.026941399999999997,1.33974e-05,3.32443e-07,-0.00204156,1.2625200000000001e-08,-7.1445e-09,28,37.7353,0.10350999999999999,11,0,1,1,0.567,0,-273.134,42.5898,60489.6,0.6074,-0.0522562,0.14,3.1,1.1558299999999999e-05,22.9778,-9,-9
6254,SN:,295422,12,111,-9.0,3,0.76107,0.001,0.7632800000000001,0.001,0.7632800000000001,0.00203,0,300,0.0192366,-9,-9,-9,-9,59588.2,33.7792,24.5754,19.6692,59586.7,3.238,1.73478,1.04367,-0.0505393,0.038379,23.6957,0.0420131,5.9665599999999995e-06,2.30879e-07,-0.018588,1.31159e-07,-4.45987e-09,36,32.8817,0.6177,11,0,125,1,0.7632800000000001,0,-43.4504,43.3745,59586.2,1.10476,-0.0471644,0.14,3.1,5.896e-06,23.7086,-9,-9
8310,SN:,126305,12,111,-9.0,3,0.43263999999999997,0.001,0.43045,0.001,0.43045,0.00175,0,300,0.0089613,-9,-9,-9,-9,59826.4,133.002,94.2207,82.2594,59821.8,0.064,0.39225,0.0645338,-0.147013,0.0176476,22.0708,0.0209114,2.66491e-05,5.13264e-07,-1.3596600000000001e-05,-6.26013e-09,-7.00847e-09,61,37.2129,0.9930399999999999,11,0,3,1,0.43045,0,333.145,41.8764,59821.7,0.45375,-0.126929,0.14,3.1,2.70554e-05,22.0544,-9,-9
8991,SN:,36146,12,111,-9.0,3,0.86131,0.0124,0.8595200000000001,0.0124,0.8595200000000001,0.01254,0,300,0.0170245,-9,-9,-9,-9,60224.0,20.7358,17.9223,15.2371,60227.7,0.536,0.60114,0.35491999999999996,-0.0480711,0.0326123,24.196,0.0338966,3.76351e-06,1.17496e-07,0.00166916,-1.83171e-08,2.2611599999999998e-10,28,22.0485,0.77904,11,0,69,1,0.8595200000000001,0,286.707,43.6965,60228.0,0.5451600000000001,-0.0307198,0.14,3.1,3.890619999999999e-06,24.1599,-9,-9
5092,SN:,41527,12,111,-9.0,3,0.47991999999999996,0.001,0.47953,0.001,0.47953,0.00179,0,300,0.016872,-9,-9,-9,-9,59842.0,95.6074,62.3975,46.8639,59844.1,0.132,0.26692,0.0973302,-0.0182073,0.019292700000000003,22.5038,0.021930500000000002,1.78848e-05,3.61251e-07,0.000124224,-7.77937e-09,-5.461600000000001e-09,51,27.5852,0.9969899999999999,11,0,108,1,0.47953,0,-79.6516,42.153,59844.0,0.40543,-0.0151439,0.14,3.1,1.5145399999999999e-05,22.6843,-9,-9
9657,SN:,174298,12,111,-9.0,3,0.86372,0.0521,0.8618600000000001,0.0521,0.8618600000000001,0.052129999999999996,0,300,0.010537600000000001,-9,-9,-9,-9,59800.3,18.9542,14.6133,12.5205,59796.0,0.44,0.8547799999999999,0.34155,0.0118949,0.033636400000000004,24.1542,0.038162800000000004,3.91126e-06,1.37478e-07,0.00212637,-2.98616e-08,-4.6357199999999995e-10,64,56.7243,0.72896,11,0,11,1,0.8618600000000001,0,151.44799999999998,43.7039,59795.9,1.0129700000000001,0.0197987,0.14,3.1,3.5532599999999997e-06,24.2584,-9,-9
6725,SN:,29045,12,111,-9.0,3,0.75826,0.0437,0.75884,0.0437,0.75884,0.04374,0,300,0.016497400000000002,-9,-9,-9,-9,59976.2,23.7545,15.2723,14.5941,59975.0,0.327,0.5046,0.34228000000000003,0.0169734,0.0349679,24.1838,0.0348684,3.8061099999999997e-06,1.22233e-07,0.00059095,-2.29464e-08,-6.273200000000001e-10,44,38.2137,0.71708,11,0,64,1,0.75884,0,441.95300000000003,43.3609,59974.8,0.75963,0.0597094,0.14,3.1,4.2085000000000004e-06,24.0747,-9,-9
9071,SN:,284156,12,111,-9.0,3,0.9746799999999999,0.001,0.9732799999999999,0.001,0.9732799999999999,0.00221,0,300,0.019426099999999998,-9,-9,-9,-9,59752.4,17.6926,12.7393,11.0565,59753.0,2.6,0.377,0.9499799999999999,-0.106261,0.037717099999999996,24.4033,0.0599621,3.1095299999999996e-06,1.7173100000000002e-07,0.00081349,-3.63662e-09,2.21412e-09,47,39.971,0.75645,11,0,128,1,0.9732799999999999,0,159.036,44.0291,59753.7,0.67884,-0.012266299999999999,0.14,3.1,2.76432e-06,24.531,-9,-9
8268,SN:,138079,12,111,-9.0,3,0.63766,0.0106,0.63813,0.0106,0.63813,0.01072,0,300,0.0156118,-9,-9,-9,-9,59750.4,59.2015,42.7296,26.6493,59748.9,1.989,1.7499099999999999,0.65718,-0.151539,0.0312514,23.1521,0.037228,9.84373e-06,3.37524e-07,-0.00595791,1.29795e-07,-5.686569999999999e-09,39,36.5193,0.5835899999999999,11,0,85,1,0.63813,0,-362.32199999999995,42.901,59751.3,0.8230799999999999,-0.0896161,0.14,3.1,9.92694e-06,23.143,-9,-9
7363,SN:,235822,12,111,-9.0,3,0.86735,0.0157,0.86921,0.0157,0.86921,0.01581,0,300,0.0152341,-9,-9,-9,-9,59694.0,17.4,14.5265,12.3365,59699.0,2.516,0.38051,1.25823,-0.03660069999999999,0.0415299,24.2931,0.0531375,3.44161e-06,1.68437e-07,0.022661,5.962659999999999e-09,2.15843e-09,12,9.29699,0.67738,11,0,12,1,0.86921,0,91.6351,43.7223,59698.2,-0.25653899999999996,-0.030986400000000004,0.14,3.1,3.4289e-06,24.2971,-9,-9
349,SN:,291957,12,111,-9.0,3,0.45974,0.001,0.45942,0.001,0.45942,0.00177,0,300,0.0210724,-9,-9,-9,-9,60153.2,72.0626,60.1444,49.1624,60141.1,0.174,0.48453999999999997,0.13713,-0.088725,0.0229987,22.2105,0.0316658,2.3431900000000002e-05,6.83399e-07,0.000970759,-5.9207900000000004e-08,-1.20011e-08,41,40.962,0.47229,11,0,93,1,0.45942,0,-87.9475,42.0418,60141.1,0.44866999999999996,-0.0669803,0.14,3.1,1.95645e-05,22.4063,-9,-9
3131,SN:,172212,12,111,-9.0,3,0.9715600000000001,0.001,0.97275,0.001,0.97275,0.00221,0,300,0.0243817,-9,-9,-9,-9,60386.1,20.5918,15.504,11.0291,60391.1,0.585,0.84193,0.39933,-0.0316211,0.034854500000000004,24.2948,0.051757500000000005,3.4363499999999997e-06,1.6381199999999998e-07,0.000137429,-3.87709e-08,1.77821e-09,36,31.6892,0.67378,11,0,49,1,0.97275,0,335.685,44.0248,60391.3,0.77703,-0.0558006,0.14,3.1,3.1827099999999995e-06,24.378,-9,-9
8785,SN:,321216,12,111,-9.0,3,0.8587,0.077,0.8579,0.077,0.8579,0.07702,0,300,0.01807,-9,-9,-9,-9,60624.2,16.7278,14.2875,10.9876,60623.9,1.791,0.93799,1.10693,0.0289513,0.0406721,24.3142,0.048281599999999994,3.37551e-06,1.50106e-07,0.0183344,-6.93387e-08,3.25046e-10,16,6.71363,0.97839,11,0,81,1,0.8579,0,8.73954,43.6903,60623.4,0.8670100000000001,0.0470548,0.14,3.1,3.2665100000000003e-06,24.3498,-9,-9
2314,SN:,156533,12,111,-9.0,3,0.49428999999999995,0.001,0.4933,0.001,0.4933,0.0018,0,300,0.0210724,-9,-9,-9,-9,60508.3,33.3683,28.1333,21.057,60510.4,0.184,-0.0474856,0.14145,-0.0133779,0.026425,22.9232,0.0313787,1.21538e-05,3.51256e-07,0.0007712060000000001,-2.67539e-08,-6.271979999999999e-09,51,49.5959,0.52954,11,0,93,1,0.4933,0,110.102,42.2275,60510.5,-0.0941022,0.00729988,0.14,3.1,1.24361e-05,22.8983,-9,-9
1829,SN:,215082,12,111,-9.0,3,0.92914,0.1142,0.93099,0.1142,0.93099,0.11422,0,300,0.0201718,-9,-9,-9,-9,60072.0,19.1773,12.3914,12.1688,60077.2,3.107,-0.737267,1.3505200000000002,-0.0556173,0.0687003,24.6017,0.0560644,2.5899900000000003e-06,1.3374e-07,0.0645287,3.38679e-09,3.6636399999999996e-09,8,4.29292,0.82978,11,0,60,1,0.93099,0,121.677,43.9063,60076.2,-1.7289400000000001,-0.055890499999999996,0.14,3.1,2.5702e-06,24.6101,-9,-9
3018,SN:,11660,12,111,-9.0,3,0.64893,0.1659,0.6493399999999999,0.1659,0.6493399999999999,0.16591,0,300,0.00715565,-9,-9,-9,-9,60192.3,12.8453,12.0098,10.7593,60161.2,2.595,1.2568700000000002,1.1061299999999998,-0.0745188,0.06895060000000001,23.285,0.16695,8.709819999999999e-06,1.3392500000000001e-06,0.030282599999999996,-1.04567e-06,-6.613560000000001e-08,24,20.3777,0.67511,11,0,87,1,0.6493399999999999,0,-317.70799999999997,42.9472,60167.8,0.29372,0.0130422,0.14,3.1,6.62846e-06,23.5815,-9,-9
8713,SN:,219302,12,111,-9.0,3,0.93322,0.0294,0.9307799999999999,0.0294,0.9307799999999999,0.02947,0,300,0.018712599999999996,-9,-9,-9,-9,60596.1,8.62694,7.7784,4.05267,60590.3,1.029,-0.0951769,0.7441399999999999,0.2857,0.06854500000000001,24.9798,0.0729078,1.82835e-06,1.2277499999999999e-07,0.00848786,-6.3972e-08,-1.3085499999999998e-10,40,40.1504,0.46358999999999995,11,0,20,1,0.9307799999999999,0,505.064,43.9105,60591.0,-0.24244899999999997,0.11635,0.14,3.1,1.89644e-06,24.9401,-9,-9
3437,SN:,39551,12,111,-9.0,3,0.8406299999999999,0.0586,0.84245,0.0586,0.84245,0.058629999999999995,0,300,0.0098513,-9,-9,-9,-9,60567.2,14.1217,12.5347,5.14745,60557.4,2.425,-2.32996,0.47513,-0.0756737,0.0726958,24.2298,0.1265,3.6480800000000006e-06,4.25039e-07,0.00437617,1.0543200000000001e-08,-1.4425299999999998e-08,52,51.5973,0.48968,11,0,78,1,0.84245,0,-769.14,43.6386,60559.2,-2.2071099999999997,-0.0299245,0.14,3.1,2.8712e-06,24.4898,-9,-9
9946,SN:,229394,12,111,-9.0,3,0.72144,0.1142,0.72216,0.1142,0.72216,0.11422,0,300,0.0160155,-9,-9,-9,-9,59679.0,23.3682,19.7499,18.6106,59681.9,0.577,0.54273,0.46381999999999995,0.055481100000000005,0.035998,23.8025,0.035505199999999994,5.40773e-06,1.7684100000000001e-07,0.00545815,-5.3091800000000006e-08,-3.0539899999999997e-09,24,40.3981,0.0193738,11,0,25,1,0.72216,0,385.666,43.2288,59682.0,0.68319,0.041671,0.14,3.1,4.95509e-06,23.8974,-9,-9
4552,SN:,79123,12,111,-9.0,3,0.7459399999999999,0.001,0.74645,0.001,0.74645,0.00201,0,300,0.0135942,-9,-9,-9,-9,60241.1,22.4701,21.3788,10.5339,60246.1,0.733,-2.51815,0.11557,-0.03801330000000001,0.39673,24.2702,0.055033900000000004,3.5150199999999995e-06,1.7817e-07,-0.000109722,-1.8440599999999998e-10,2.6588599999999996e-10,44,42.719,0.52655,11,0,83,1,0.74645,0,-368.441,43.3172,60245.0,-2.63062,-0.0189017,0.14,3.1,3.54205e-06,24.2619,-9,-9
5878,SN:,117857,12,111,-9.0,3,0.98046,0.0567,0.9808,0.0567,0.9808,0.05674,0,300,0.0185259,-9,-9,-9,-9,60535.2,10.2661,9.69565,3.4218300000000004,60522.1,1.107,-0.323834,0.7892,-0.00559175,0.059667399999999995,24.6327,0.0949247,2.51711e-06,2.2006799999999998e-07,0.013478799999999999,-1.21524e-07,2.38428e-10,60,62.0515,0.40287,11,0,116,1,0.9808,0,-340.216,44.0478,60520.9,-0.417915,-0.0101162,0.14,3.1,2.34428e-06,24.71,-9,-9
1555,SN:,259847,12,111,-9.0,3,0.98367,0.0481,0.98326,0.0481,0.98326,0.048139999999999995,0,300,0.00695571,-9,-9,-9,-9,59872.0,32.2513,27.5492,21.5456,59876.8,0.375,0.61203,0.25005,-0.105422,0.0291726,24.1433,0.033310900000000004,3.95064e-06,1.2120699999999998e-07,0.0006800830000000001,-1.13374e-08,8.40173e-10,32,19.1708,0.96421,11,0,96,1,0.98326,0,-303.289,44.0554,59876.3,0.65195,-0.0959821,0.14,3.1,3.4148900000000003e-06,24.3016,-9,-9
7881,SN:,292577,12,111,-9.0,3,0.8255899999999999,0.0373,0.82352,0.0373,0.82352,0.03734,0,300,0.014437,-9,-9,-9,-9,59782.3,30.4883,28.9311,13.9168,59784.0,0.335,0.80798,0.28576999999999997,-0.0827372,0.030209899999999998,23.9495,0.033979199999999994,4.72274e-06,1.4780300000000002e-07,0.00102219,-2.5211999999999998e-08,-3.41202e-10,56,51.0525,0.6622100000000001,11,0,22,1,0.82352,0,233.627,43.5825,59783.7,0.63366,-0.057380499999999994,0.14,3.1,4.716869999999999e-06,23.9509,-9,-9
1693,SN:,226144,12,111,-9.0,3,0.85093,0.0117,0.8534200000000001,0.0117,0.8534200000000001,0.01185,0,300,0.0192221,-9,-9,-9,-9,60019.1,18.1682,15.2198,12.1886,60011.2,0.533,1.2344700000000002,0.3749,-0.00143649,0.0353213,24.2349,0.04233,3.63105e-06,1.4156499999999998e-07,0.00208417,-3.21261e-08,1.16998e-10,36,33.1688,0.60397,11,0,127,1,0.8534200000000001,0,-96.3462,43.6724,60011.4,0.71682,-0.0297575,0.14,3.1,4.05573e-06,24.1148,-9,-9
2454,SN:,339829,12,111,-9.0,3,0.68396,0.0225,0.6862199999999999,0.0225,0.6862199999999999,0.02256,0,300,0.0201718,-9,-9,-9,-9,60016.1,38.9294,29.518,18.0216,60011.6,0.272,-0.407327,0.18392999999999998,-0.167478,0.031072500000000003,23.5526,0.0278401,6.80711e-06,1.7454599999999998e-07,0.000104115,-1.29219e-08,-1.8729400000000004e-09,36,22.6242,0.95975,11,0,60,1,0.6862199999999999,0,-85.2182,43.0912,60011.9,-0.405875,-0.10009900000000001,0.14,3.1,7.326839999999999e-06,23.4727,-9,-9
840,SN:,299103,12,111,-9.0,3,0.7662100000000001,0.0129,0.76445,0.0129,0.76445,0.013019999999999999,0,300,0.0104836,-9,-9,-9,-9,60211.1,20.0381,14.0508,13.1598,60214.2,0.419,-0.558235,0.30209,0.020737799999999997,0.0373162,24.2766,0.0357234,3.49426e-06,1.1497e-07,0.00258586,-1.89143e-08,-9.155060000000001e-10,36,22.6882,0.95885,11,0,114,1,0.76445,0,148.874,43.3835,60214.6,-0.461866,0.0411855,0.14,3.1,3.71267e-06,24.2108,-9,-9
3606,SN:,170186,12,111,-9.0,3,0.65738,0.0408,0.65563,0.0408,0.65563,0.04083,0,300,0.0110556,-9,-9,-9,-9,60227.1,63.9086,43.707,25.7269,60226.9,0.217,0.3981,0.15597,-0.08318539999999999,0.027610700000000002,23.3493,0.0235764,8.20879e-06,1.78251e-07,5.8860299999999996e-05,-6.26269e-09,-2.9572600000000006e-09,28,18.215,0.92061,11,0,24,1,0.65563,0,167.331,42.9755,60227.1,0.68771,-0.042347300000000004,0.14,3.1,7.958239999999999e-06,23.383,-9,-9
7107,SN:,220585,12,111,-9.0,3,0.55072,0.001,0.54951,0.001,0.54951,0.00185,0,300,0.0199624,-9,-9,-9,-9,60546.4,60.0868,42.8113,29.5031,60544.6,0.153,-0.391092,0.13484000000000002,-0.093277,0.021107499999999998,22.9426,0.0222255,1.1939300000000001e-05,2.44402e-07,-6.85938e-05,-8.256459999999999e-09,-3.2079900000000002e-09,66,69.0461,0.37485999999999997,11,0,54,1,0.54951,0,177.35,42.5097,60544.7,-0.367685,-0.058812800000000005,0.14,3.1,1.11809e-05,23.0138,-9,-9
2789,SN:,302570,12,111,-9.0,3,0.6414300000000001,0.0196,0.6415,0.0196,0.6415,0.01967,0,300,0.018207400000000002,-9,-9,-9,-9,60546.4,40.9331,28.8128,20.9335,60543.3,0.246,-0.5525180000000001,0.22682,-0.0585947,0.029995499999999998,23.412,0.0279308,7.747899999999999e-06,1.9931699999999998e-07,0.000500755,-1.9195200000000002e-08,-3.4065700000000006e-09,52,64.6467,0.11199,11,0,95,1,0.6415,0,-220.745,42.9155,60543.2,-0.491558,-0.06901710000000001,0.14,3.1,7.79581e-06,23.4053,-9,-9
463,SN:,201707,12,111,-9.0,3,0.49356000000000005,0.0147,0.49295,0.0147,0.49295,0.014780000000000001,0,300,0.018033900000000002,-9,-9,-9,-9,60165.3,7.472410000000001,7.20285,6.016830000000001,60113.1,1.16,-0.852524,0.7649600000000001,-0.210036,0.026429,22.8066,0.16393,1.35321e-05,2.04309e-06,-0.00606431,-1.4250899999999999e-06,1.0255100000000002e-08,19,17.4675,0.62244,11,0,91,1,0.49295,0,-195.922,42.2251,60082.2,0.25161999999999995,-0.0700771,0.14,3.1,1.62536e-05,22.6076,-9,-9
4860,SN:,216104,12,111,-9.0,3,0.75346,0.0188,0.75336,0.0188,0.75336,0.01888,0,300,0.00670728,-9,-9,-9,-9,60223.2,37.3877,29.6691,21.4246,60218.4,0.318,1.09633,0.26828,-0.00902706,0.030568099999999997,23.8577,0.0282745,5.13939e-06,1.33839e-07,0.000614439,-1.7619799999999997e-08,-1.1710099999999999e-09,56,38.2174,0.9668100000000001,11,0,30,1,0.75336,0,-173.57,43.3425,60218.9,1.05839,-0.012673899999999998,0.14,3.1,5.47019e-06,23.79,-9,-9
5017,SN:,217175,12,111,-9.0,3,0.9514799999999999,0.1446,0.95115,0.1446,0.95115,0.14461,0,300,0.0185202,-9,-9,-9,-9,60490.3,8.67163,6.822039999999999,3.2685,60488.3,0.096,0.04801969999999999,1.2635,0.14951,0.08049339999999999,24.8072,0.0813765,2.14338e-06,1.60647e-07,0.025496400000000002,-7.55123e-08,2.23832e-09,36,35.5915,0.48786999999999997,11,0,57,1,0.95115,0,-154.839,43.9662,60479.3,0.94624,0.0486149,0.14,3.1,2.54812e-06,24.6195,-9,-9
3051,SN:,322455,12,111,-9.0,3,0.61755,0.0075,0.61606,0.0075,0.61606,0.00767,0,300,0.0210724,-9,-9,-9,-9,60153.3,44.8102,41.3712,34.1358,60145.0,0.328,0.46595,0.18927,-0.13383,0.031255200000000004,22.9446,0.0347014,1.19162e-05,3.80856e-07,0.00128009,-3.88775e-08,-8.00862e-09,40,44.5027,0.28786999999999996,11,0,93,1,0.61606,0,240.332,42.8107,60144.9,0.5484600000000001,-0.131482,0.14,3.1,1.1735199999999999e-05,22.9613,-9,-9
3472,SN:,228408,12,111,-9.0,3,0.70748,0.1082,0.7065600000000001,0.1082,0.7065600000000001,0.10822000000000001,0,300,0.0135942,-9,-9,-9,-9,59945.1,21.2261,19.1192,10.1837,59955.7,0.006,-1.3077,0.2956,-0.0636149,0.0446043,23.9384,0.0581135,4.771309999999999e-06,2.55382e-07,0.00128992,-5.5583900000000004e-08,-7.00252e-10,11,12.3227,0.33988,11,0,83,1,0.7065600000000001,0,65.0112,43.1728,59958.7,0.35420999999999997,0.0207582,0.14,3.1,5.308290000000001e-06,23.8226,-9,-9
9432,SN:,158457,12,111,-9.0,3,0.70618,0.001,0.706,0.001,0.706,0.00198,0,300,0.0223315,-9,-9,-9,-9,60287.1,53.5101,44.6401,26.2873,60288.0,0.776,-0.821998,0.55055,-0.136961,0.0295993,23.4899,0.026492500000000002,7.211489999999999e-06,1.75964e-07,0.00295219,1.51666e-08,-1.2468199999999998e-09,16,7.66878,0.9581200000000001,11,0,8,1,0.706,0,-358.31800000000004,43.1698,60290.8,1.1805299999999999,-0.0760758,0.14,3.1,7.8077e-06,23.4037,-9,-9
7654,SN:,307609,12,111,-9.0,3,0.6435,0.001,0.64274,0.001,0.64274,0.00192,0,300,0.0189989,-9,-9,-9,-9,59870.1,31.8971,29.1767,22.1438,59870.1,0.321,1.10639,0.20829,0.10169,0.0303589,23.7573,0.0272242,5.6375e-06,1.4135699999999999e-07,0.000248206,-1.0339e-08,-2.68748e-09,56,34.3173,0.99011,11,0,23,1,0.64274,0,-180.09,42.9217,59870.2,0.78079,0.12102,0.14,3.1,5.30881e-06,23.8225,-9,-9
7156,SN:,66719,12,111,-9.0,3,0.67033,0.0448,0.67283,0.0448,0.67283,0.04483,0,300,0.0152341,-9,-9,-9,-9,60403.1,34.8172,29.8863,24.1506,60402.5,0.242,0.22985,0.16910999999999998,-0.048143,0.030537400000000003,23.4034,0.027483499999999998,7.809739999999999e-06,1.9769e-07,0.00021545400000000001,-1.39095e-08,-3.04408e-09,24,26.3779,0.33426999999999996,11,0,12,1,0.67283,0,-168.487,43.0386,60402.7,0.16664,-0.0190382,0.14,3.1,6.56908e-06,23.5912,-9,-9
365,SN:,177669,12,111,-9.0,3,0.68121,0.1138,0.67843,0.1138,0.67843,0.11381,0,300,0.0171907,-9,-9,-9,-9,60241.1,39.4917,21.9349,15.5188,60243.0,0.305,0.1557,0.1965,-0.035448,0.0323335,23.5505,0.029418599999999996,6.82038e-06,1.84802e-07,-4.36654e-05,-1.4671299999999998e-08,-2.09259e-09,36,26.7146,0.86975,11,0,31,1,0.67843,0,401.963,43.0674,60242.6,-0.00434665,-0.015215600000000001,0.14,3.1,6.18957e-06,23.6559,-9,-9
8366,SN:,285972,12,111,-9.0,3,0.9809,0.0314,0.9812799999999999,0.0314,0.9812799999999999,0.03146,0,300,0.018207400000000002,-9,-9,-9,-9,60596.1,14.1113,12.341,7.332139999999999,60584.9,0.593,0.32226,0.45428,-0.00453586,0.036874000000000004,24.4472,0.05160830000000001,2.9863599999999996e-06,1.41951e-07,0.00305747,-3.9731800000000004e-08,8.959360000000001e-10,40,28.642,0.9096200000000001,11,0,95,1,0.9812799999999999,0,-354.57199999999995,44.0491,60584.0,1.06037,-0.00486463,0.14,3.1,2.7911099999999997e-06,24.5206,-9,-9
9545,SN:,41278,12,111,-9.0,3,0.88384,0.0502,0.88674,0.0502,0.88674,0.050230000000000004,0,300,0.016497400000000002,-9,-9,-9,-9,60427.0,25.653,25.3795,17.1939,60424.8,0.609,1.0623799999999999,0.5606399999999999,-0.113639,0.0328702,24.0861,0.0382786,4.16428e-06,1.46815e-07,0.00569995,-4.9139999999999995e-08,-2.1347000000000001e-10,20,13.675,0.84659,11,0,64,1,0.88674,0,-207.604,43.7745,60424.7,0.79228,-0.0492944,0.14,3.1,3.94161e-06,24.1458,-9,-9
3872,SN:,231444,12,111,-9.0,3,0.7264,0.0299,0.72611,0.0299,0.72611,0.029939999999999998,0,300,0.01807,-9,-9,-9,-9,60124.3,9.35655,7.31521,5.8594800000000005,60103.9,4.339,-0.785563,1.08437,-0.10269500000000001,0.0988881,23.7098,0.19351,5.88939e-06,1.04966e-06,-0.00510648,-1.34038e-08,-4.185980000000001e-08,20,25.5385,0.1816,11,0,81,1,0.72611,0,-126.34,43.2446,60098.9,0.0527086,-0.0861075,0.14,3.1,6.4844900000000005e-06,23.6053,-9,-9
5150,SN:,31021,12,111,-9.0,3,0.79574,0.0139,0.7984399999999999,0.0139,0.7984399999999999,0.01402,0,300,0.026657,-9,-9,-9,-9,60077.0,26.2375,25.5873,13.9591,60089.3,3.023,0.47408999999999996,1.28504,-0.0609663,0.0397972,23.9597,0.12170999999999998,4.67852e-06,5.24465e-07,0.0108582,2.49807e-07,3.71052e-09,4,0.37775,0.98426,11,0,107,1,0.7984399999999999,0,-187.928,43.4941,60091.3,1.08902,-0.06987719999999999,0.14,3.1,5.62341e-06,23.76,-9,-9
4672,SN:,61948,12,111,-9.0,3,0.83788,0.041,0.83634,0.041,0.83634,0.04104,0,300,0.0207507,-9,-9,-9,-9,60284.1,13.0022,11.9308,6.71955,60270.6,1.0,-1.31098,0.64803,0.05339,0.0512952,24.4394,0.0556173,3.0076599999999998e-06,1.54069e-07,0.014382599999999999,-4.4957500000000004e-08,-1.87971e-09,20,20.4663,0.42912,11,0,9,1,0.83634,0,1.5148700000000002,43.6231,60271.3,-0.521954,0.046484899999999996,0.14,3.1,2.9099900000000002e-06,24.4753,-9,-9
5836,SN:,5365,12,111,-9.0,3,0.92227,0.0221,0.9228799999999999,0.0221,0.9228799999999999,0.022180000000000002,0,300,0.017937400000000003,-9,-9,-9,-9,59864.0,22.4565,16.8589,14.3581,59863.0,0.428,-0.06517669999999999,0.27976999999999996,-0.0768033,0.0316074,24.1963,0.0339444,3.7624699999999996e-06,1.1763e-07,0.00108508,-1.3733999999999999e-08,4.9203e-10,40,34.0258,0.73527,11,0,100,1,0.9228799999999999,0,-428.833,43.8843,59863.4,0.24941999999999998,-0.0679015,0.14,3.1,3.5031999999999998e-06,24.2738,-9,-9
7970,SN:,124189,12,111,-9.0,3,0.8034399999999999,0.0189,0.802,0.0189,0.802,0.01899,0,300,0.00674056,-9,-9,-9,-9,60668.1,44.9349,41.0138,25.2532,60670.5,1.128,-0.44401499999999994,0.6170800000000001,-0.06540660000000001,0.030629200000000002,23.8725,0.029075,5.06974e-06,1.35763e-07,0.00607538,2.25677e-08,4.26791e-10,16,10.2408,0.85375,11,0,2,1,0.802,0,223.399,43.511,60671.7,0.34226999999999996,-0.07914969999999999,0.14,3.1,5.1633e-06,23.8527,-9,-9
2282,SN:,300491,12,111,-9.0,3,0.77341,0.0191,0.7718,0.0191,0.7718,0.019180000000000003,0,300,0.0106428,-9,-9,-9,-9,60567.4,28.6644,25.099,12.8337,60571.4,0.363,-1.14014,0.11895,-0.08880110000000001,0.033342699999999996,24.0464,0.031005900000000003,4.31972e-06,1.23361e-07,0.0007295610000000001,-3.76273e-09,-4.4446899999999996e-10,48,40.5149,0.76995,11,0,109,1,0.7718,0,90.0902,43.4088,60572.0,-1.21225,-0.0955103,0.14,3.1,4.864469999999999e-06,23.9174,-9,-9
