VARNAMES:,CID,IDSURVEY,TYPE,FIELD,CUTFLAG_SNANA,zHEL,zHELERR,zCMB,zCMBERR,zHD,zHDERR,VPEC,VPECERR,MWEBV,HOST_LOGMASS,HOST_LOGMASS_ERR,HOST_sSFR,HOST_sSFR_ERR,PKMJDINI,SNRMAX1,SNRMAX2,SNRMAX3,PKMJD,PKMJDERR,x1,x1ERR,c,cERR,mB,mBERR,x0,x0ERR,COV_x1_c,COV_x1_x0,COV_c_x0,NDOF,FITCHI2,FITPROB,SIM_TYPE_INDEX,SIM_TEMPLATE_INDEX,SIM_LIBID,SIM_NGEN_LIBID,SIM_ZCMB,SIM_ZFLAG,SIM_VPEC,SIM_DLMAG,SIM_PKMJD,SIM_x1,SIM_c,SIM_alpha,SIM_beta,SIM_x0,SIM_mB,SIM_AV,SIM_RV,SIM_SHAPE,SIMNULL1,LCLIB_SEED,LCLIB_TAU,LCLIB_SFU,LCLIB_SFG,LCLIB_SFR,LCLIB_SFI,LCLIB_SFZ,LCLIB_SFY,LCLIB_REDSHIFT,LCLIB_EVENT_ID
SN:,244153,12,111,-9.0,3,0.56514,0.0564,0.5646,0.0564,0.5646,0.056420000000000005,0,300,0.00885576,-9,-9,-9,-9,59814.1,53.244,43.7494,32.5397,59809.3,0.208,0.8958799999999999,0.13735,0.0654778,0.027203199999999997,23.2522,0.026272900000000005,8.976419999999999e-06,2.17213e-07,0.00018894599999999998,-7.15755e-09,-4.6410200000000006e-09,52,32.4954,0.98444,11,0,118,1,0.5646,0,-191.18900000000002,42.5798,59809.3,0.80609,0.07727,0.14,3.1,8.26844e-06,23.3414,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,225622,12,111,-9.0,3,0.97164,0.2818,0.96952,0.2818,0.96952,0.28181,0,300,0.0089613,-9,-9,-9,-9,59884.1,19.1826,15.386,14.9105,59882.9,0.462,0.11637,0.40557,-0.06939989999999999,0.034543199999999996,24.5669,0.045732999999999996,2.67436e-06,1.1264799999999999e-07,0.00254941,-2.3288599999999996e-08,8.86779e-10,32,23.4993,0.8619600000000001,11,0,3,1,0.96952,0,192.842,44.0195,59882.7,0.54872,-0.0147846,0.14,3.1,2.7622700000000002e-06,24.5318,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,201360,12,111,-9.0,3,0.9196200000000001,0.0515,0.91874,0.0515,0.91874,0.051539999999999996,0,300,0.0106885,-9,-9,-9,-9,60596.1,23.8822,20.6098,17.0026,60594.2,0.335,-0.214396,0.26143,-0.156345,0.0318237,24.2553,0.0352163,3.5636199999999998e-06,1.15588e-07,0.00199873,-1.34645e-08,3.28474e-10,40,36.0324,0.6494800000000001,11,0,70,1,0.91874,0,-156.989,43.8739,60594.5,-0.464999,-0.10160599999999999,0.14,3.1,3.5514499999999997e-06,24.259,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,185630,12,111,-9.0,3,0.6782100000000001,0.001,0.6775399999999999,0.001,0.6775399999999999,0.00195,0,300,0.0185202,-9,-9,-9,-9,60580.0,32.3281,30.9727,22.9582,60571.0,0.304,1.01092,0.17285,-0.0678073,0.0289048,23.314,0.0255807,8.48017e-06,1.99799e-07,5.7736000000000004e-05,-1.01162e-08,-3.23778e-09,44,42.6553,0.5293,11,0,57,1,0.6775399999999999,0,-16.9635,43.0612,60571.3,0.92522,-0.0483766,0.14,3.1,7.714630000000001e-06,23.4167,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,91489,12,111,-9.0,3,1.33895,0.1073,1.3357700000000001,0.1073,1.3357700000000001,0.10732,0,300,0.00856182,-9,-9,-9,-9,60164.2,10.2262,10.1706,4.8415300000000006,60172.0,0.173,-0.0161359,0.6241300000000001,-0.178592,0.0572894,25.0013,0.12895,1.79262e-06,2.1290299999999998e-07,1.83628e-05,-6.506859999999999e-08,8.8544e-09,41,35.404,0.71701,11,0,10,1,1.3357700000000001,0,462.19599999999997,44.8809,60172.4,-0.0626187,-0.18319000000000002,0.14,3.1,1.86759e-06,24.9568,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,115235,12,111,-9.0,3,1.31491,0.0758,1.3147,0.0758,1.3147,0.07583,0,300,0.016637700000000002,-9,-9,-9,-9,60162.2,11.0362,8.41564,4.23674,60172.9,1.471,1.83013,0.83672,-0.137817,0.057277800000000004,24.955,0.13193,1.8707e-06,2.27309e-07,-0.00442425,-1.1302099999999999e-07,9.23998e-09,44,36.4573,0.7831899999999999,11,0,84,1,1.3147,0,-245.54,44.8355,60173.2,0.74932,-0.113995,0.14,3.1,1.7747099999999998e-06,25.0122,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,41278,12,111,-9.0,3,0.88384,0.0502,0.88674,0.0502,0.88674,0.050230000000000004,0,300,0.016497400000000002,-9,-9,-9,-9,60427.0,25.653,25.3795,17.1939,60424.8,0.609,1.0623799999999999,0.5606399999999999,-0.113639,0.0328702,24.0861,0.0382786,4.16428e-06,1.46815e-07,0.00569995,-4.9139999999999995e-08,-2.1347000000000001e-10,20,13.675,0.84659,11,0,64,1,0.88674,0,-207.604,43.7745,60424.7,0.79228,-0.0492944,0.14,3.1,3.94161e-06,24.1458,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,310210,12,111,-9.0,3,1.03296,0.1958,1.03349,0.1958,1.03349,0.19580999999999998,0,300,0.0185352,-9,-9,-9,-9,60532.4,11.1143,10.3995,4.65132,60521.1,0.923,0.9451200000000001,0.85006,-0.00702136,0.0798788,24.4836,0.0926534,2.8876799999999998e-06,2.46425e-07,0.0204855,-1.5437799999999998e-07,2.1648600000000003e-09,44,63.1096,0.0308293,11,0,17,1,1.03349,0,-414.145,44.1881,60522.0,0.63917,-0.0821273,0.14,3.1,2.8998700000000004e-06,24.4791,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,261641,12,111,-9.0,3,0.9708,0.0612,0.9707100000000001,0.0612,0.9707100000000001,0.06122999999999999,0,300,0.0214592,-9,-9,-9,-9,59800.3,16.9323,15.6677,12.6852,59798.2,0.593,1.4439,0.41734,-0.0638269,0.0329022,24.2087,0.0440458,3.71972e-06,1.509e-07,0.00272811,-3.44105e-08,8.124780000000001e-10,68,87.2129,0.0582387,11,0,58,1,0.9707100000000001,0,-217.75099999999998,44.0206,59798.7,1.14434,-0.0344706,0.14,3.1,3.15212e-06,24.3885,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,71946,12,111,-9.0,3,0.79092,0.001,0.78914,0.001,0.78914,0.00205,0,300,0.00885044,-9,-9,-9,-9,59869.0,56.4294,53.566,30.3241,59868.6,0.218,0.90446,0.15317999999999998,-0.12260499999999999,0.0253158,23.4781,0.021797900000000002,7.290280000000001e-06,1.46364e-07,7.352590000000001e-05,-5.895520000000001e-09,-1.22395e-09,36,15.0339,0.9991899999999999,11,0,36,1,0.78914,0,150.316,43.4682,59868.4,0.8769399999999999,-0.131902,0.14,3.1,6.689110000000001e-06,23.5716,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,312408,12,111,-9.0,3,1.2000899999999999,0.0664,1.1981,0.0664,1.1981,0.06644,0,300,0.0110556,-9,-9,-9,-9,60603.1,10.0461,9.31194,5.3150900000000005,60610.4,1.686,-0.26405100000000004,1.37046,-0.00749108,0.0678193,25.0505,0.08430510000000001,1.7132299999999997e-06,1.33029e-07,0.0371961,-5.06522e-08,4.8391999999999996e-09,20,22.5275,0.31259000000000003,11,0,24,1,1.1981,0,118.91,44.5877,60608.3,-0.433378,-0.0434999,0.14,3.1,1.5652100000000001e-06,25.1486,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,143797,12,111,-9.0,3,1.01756,0.2343,1.01663,0.2343,1.01663,0.23431,0,300,0.019691099999999996,-9,-9,-9,-9,59857.1,11.3591,11.2399,5.34195,59861.0,0.813,0.32322,0.50441,0.07779810000000001,0.0631641,24.6171,0.051132300000000006,2.55368e-06,1.20265e-07,0.00632298,-3.02067e-08,1.98203e-09,29,21.6305,0.83516,11,0,14,1,1.01663,0,24.124,44.1455,59861.2,1.0351299999999999,0.0267822,0.14,3.1,2.32569e-06,24.7186,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,321970,12,111,-9.0,3,0.7862,0.0232,0.78365,0.0232,0.78365,0.02327,0,300,0.021744,-9,-9,-9,-9,60636.1,35.8526,32.5614,20.7189,60640.2,0.385,0.5280699999999999,0.28783000000000003,-0.08515779999999999,0.0286738,23.7015,0.0260802,5.9347300000000005e-06,1.42557e-07,0.000638356,-1.36083e-08,-6.26096e-10,20,12.989,0.8778600000000001,11,0,61,1,0.78365,0,329.958,43.4505,60639.8,0.0853625,-0.05878049999999999,0.14,3.1,4.98256e-06,23.8914,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,22731,12,111,-9.0,3,0.31836,0.001,0.32021,0.001,0.32021,0.00166,0,300,0.015625200000000002,-9,-9,-9,-9,60050.0,118.77600000000001,94.0304,90.5846,60056.2,0.098,-0.482633,0.12902,0.0299998,0.00259245,21.8501,0.016934499999999998,3.26561e-05,5.09347e-07,7.38905e-06,-2.78915e-08,-2.00306e-10,12,3.45431,0.9914,11,0,26,1,0.32021,0,-92.8194,41.1161,60056.2,-0.460425,0.0612605,0.14,3.1,2.8300900000000002e-05,22.0055,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,167749,12,111,-9.0,3,0.99365,0.1942,0.9959399999999999,0.1942,0.9959399999999999,0.19421,0,300,0.016497400000000002,-9,-9,-9,-9,60415.0,14.0094,12.3119,5.64687,60420.3,1.267,0.8965200000000001,0.9616399999999999,0.061220699999999996,0.047174,24.711,0.0691077,2.3419799999999996e-06,1.49068e-07,0.0161187,-9.80235e-08,4.5612699999999993e-10,20,20.4328,0.43117,11,0,64,1,0.9959399999999999,0,13.7157,44.0868,60420.2,0.0773398,-0.00657222,0.14,3.1,2.3864599999999997e-06,24.6906,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,21083,12,111,-9.0,3,1.09312,0.0557,1.09164,0.0557,1.09164,0.05574,0,300,0.0210724,-9,-9,-9,-9,60624.2,14.7835,12.3242,3.5148699999999997,60624.9,1.584,-1.51096,0.9687100000000001,-0.22139,0.0673707,24.4562,0.0754084,2.9616800000000002e-06,2.05699e-07,0.030002800000000003,3.63783e-08,9.381079999999999e-09,14,8.944230000000001,0.8346100000000001,11,0,93,1,1.09164,0,177.39700000000002,44.3373,60630.5,1.1553,-0.08651080000000001,0.14,3.1,2.7356599999999997e-06,24.5423,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,149518,12,111,-9.0,3,0.9549,0.2309,0.95463,0.2309,0.95463,0.23091,0,300,0.01807,-9,-9,-9,-9,59767.3,12.3296,9.33003,5.49025,59756.8,0.378,-1.08206,0.87629,0.0314559,0.0518193,24.7752,0.0780553,2.2075400000000003e-06,1.58704e-07,0.000224218,-8.599119999999999e-08,2.94989e-09,51,48.7191,0.5647399999999999,11,0,81,1,0.95463,0,-159.493,43.9759,59756.7,0.074301,0.10302,0.14,3.1,1.93211e-06,24.9199,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,77405,12,111,-9.0,3,0.79118,0.0206,0.7906,0.0206,0.7906,0.02068,0,300,0.012535,-9,-9,-9,-9,59887.1,21.0391,13.8369,13.4625,59882.8,0.365,-1.1588100000000001,0.3304,0.0784445,0.035014800000000006,24.4744,0.035633099999999994,2.91232e-06,9.558010000000002e-08,0.00167229,-1.68424e-08,-5.06584e-10,64,69.4516,0.29896,11,0,123,1,0.7906,0,-51.849,43.4717,59882.4,-1.5377299999999998,0.051356200000000005,0.14,3.1,2.8941200000000005e-06,24.4812,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,43127,12,111,-9.0,3,0.9086,0.2647,0.9114,0.2647,0.9114,0.26471,0,300,0.0198986,-9,-9,-9,-9,60373.1,14.1045,12.9119,9.08102,60379.5,0.707,-0.00411972,0.40002,0.022156799999999997,0.039965,24.412,0.04676369999999999,3.08468e-06,1.3285999999999999e-07,0.00259047,-2.66375e-08,8.452439999999999e-10,44,36.4434,0.78368,11,0,19,1,0.9114,0,-173.79,43.8482,60379.8,0.62754,0.060693,0.14,3.1,2.63395e-06,24.5835,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,336047,12,111,-9.0,3,0.62022,0.001,0.61978,0.001,0.61978,0.0019,0,300,0.00862049,-9,-9,-9,-9,60567.3,24.2878,22.0222,17.8145,60562.8,2.099,1.26451,0.52295,0.15224000000000001,0.0418971,23.8335,0.0560419,5.255219999999999e-06,2.71256e-07,-0.00704295,5.3441400000000004e-08,-8.11198e-09,48,37.3814,0.8657299999999999,11,0,18,1,0.61978,0,-60.8988,42.8251,60564.1,0.89746,0.17007,0.14,3.1,5.12056e-06,23.8617,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,41937,12,111,-9.0,3,1.2894700000000001,0.2099,1.28758,0.2099,1.28758,0.20992,0,300,0.013787299999999999,-9,-9,-9,-9,59942.1,11.4561,7.8817699999999995,5.015680000000001,59942.2,1.456,0.016099799999999997,0.8146100000000001,-0.0917723,0.05892909999999999,25.2618,0.1203,1.4102100000000001e-06,1.56248e-07,-0.0033789,-5.452380000000001e-08,6.88707e-09,20,18.9396,0.52575,11,0,110,1,1.28758,0,281.143,44.7811,59943.5,0.2207,-0.0819238,0.14,3.1,1.59042e-06,25.1312,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,248000,12,111,-9.0,3,0.30499,0.532,0.30457,0.532,0.30457,0.532,0,300,0.0105296,-9,-9,-9,-9,60532.3,172.467,150.863,143.459,60530.1,0.124,1.2146,0.0714258,-0.0899023,0.0204977,21.3422,0.0239329,5.21332e-05,1.14918e-06,-3.35064e-05,-8.64695e-09,-1.9393700000000002e-08,36,12.1353,0.9999299999999999,11,0,46,1,0.30457,0,-159.711,40.994,60530.0,1.22164,-0.0652458,0.14,3.1,5.6455e-05,21.2557,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,328518,12,111,-9.0,3,0.51478,0.001,0.5132,0.001,0.5132,0.00181,0,300,0.0102272,-9,-9,-9,-9,60240.1,102.177,67.6541,50.9148,60242.9,0.183,-0.944565,0.14682,-0.11537,0.021175599999999996,22.7246,0.0221895,1.45938e-05,2.98259e-07,0.00048044300000000005,-1.15885e-08,-4.33727e-09,26,20.9432,0.7448899999999999,11,0,13,1,0.5132,0,129.219,42.3314,60242.8,-0.888173,-0.102976,0.14,3.1,1.39764e-05,22.7715,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,120083,12,111,-9.0,3,0.83385,0.0462,0.8348399999999999,0.0462,0.8348399999999999,0.046239999999999996,0,300,0.00811079,-9,-9,-9,-9,60624.1,16.6971,11.5871,9.413680000000001,60629.5,1.767,-0.341941,0.79274,0.10457000000000001,0.049618199999999994,24.5316,0.0564439,2.76281e-06,1.4363e-07,0.014643600000000001,2.67082e-08,2.15347e-09,16,14.5976,0.55428,11,0,77,1,0.8348399999999999,0,-694.2739999999999,43.6153,60629.8,0.37916,0.12539,0.14,3.1,2.62803e-06,24.5859,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,26422,12,111,-9.0,3,0.8954200000000001,0.1148,0.8958299999999999,0.1148,0.8958299999999999,0.11482,0,300,0.00846776,-9,-9,-9,-9,59913.3,21.987,18.743,14.9412,59897.0,0.384,0.32628,0.26795,-0.052007000000000005,0.0306308,24.1873,0.034376300000000005,3.79395e-06,1.20123e-07,0.00044898199999999995,-1.7856e-08,1.9866499999999998e-10,48,58.0712,0.15135,11,0,35,1,0.8958299999999999,0,-355.29900000000004,43.8047,59896.8,0.38574,-0.0580841,0.14,3.1,3.7302099999999997e-06,24.2057,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,336585,12,111,-9.0,3,0.98959,0.1587,0.9888899999999999,0.1587,0.9888899999999999,0.15872,0,300,0.0110993,-9,-9,-9,-9,60168.2,12.7427,9.9014,6.960789999999999,60181.5,0.846,1.63709,0.64679,0.07579939999999999,0.04255080000000001,24.7606,0.06388089999999999,2.2375099999999996e-06,1.31648e-07,0.00514965,-5.51925e-08,1.12042e-09,56,73.8753,0.0549839,11,0,65,1,0.9888899999999999,0,-234.25,44.071,60181.1,0.82173,0.040663,0.14,3.1,2.3291e-06,24.717,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,14660,12,111,-9.0,3,0.69918,0.001,0.69691,0.001,0.69691,0.00197,0,300,0.0180209,-9,-9,-9,-9,60165.3,19.5309,17.9203,16.6875,60150.7,2.532,-1.02521,0.5384899999999999,-0.109555,0.06420459999999999,23.6486,0.14337,6.230830000000001e-06,8.227840000000001e-07,0.00979293,-5.85562e-08,-3.9807e-08,30,22.9833,0.81595,11,0,4,1,0.69691,0,244.638,43.1381,60152.8,-1.0701399999999999,-0.00590856,0.14,3.1,4.922380000000001e-06,23.9046,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,20007,12,111,-9.0,3,0.8955200000000001,0.001,0.8944799999999999,0.001,0.8944799999999999,0.00214,0,300,0.0112422,-9,-9,-9,-9,59770.4,24.806,16.845,15.4684,59768.4,0.235,0.8222,0.50139,0.046130000000000004,0.0384699,24.3105,0.0425485,3.3870099999999998e-06,1.32732e-07,-0.00081181,-1.14572e-08,5.26418e-10,48,53.2455,0.27943,11,0,66,1,0.8944799999999999,0,-110.007,43.8024,59768.9,0.48712,0.045487099999999996,0.14,3.1,2.81793e-06,24.5102,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,146093,12,111,-9.0,3,0.9841,0.2799,0.98515,0.2799,0.98515,0.27991,0,300,0.0174666,-9,-9,-9,-9,59973.2,16.1911,14.1616,10.7359,59970.8,0.666,-0.650871,0.43151999999999996,-0.0317122,0.0373763,24.5028,0.0481258,2.83705e-06,1.25754e-07,0.00167619,-2.41242e-08,1.44949e-09,48,34.9664,0.91991,11,0,0,1,0.98515,0,372.406,44.0589,59971.0,-0.7859,-0.0782707,0.14,3.1,2.6882799999999996e-06,24.5613,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,37302,12,111,-9.0,3,0.45173,0.0316,0.45524,0.0316,0.45524,0.03163,0,300,0.0201718,-9,-9,-9,-9,60403.0,75.448,58.1076,43.8533,60405.3,0.154,-0.569453,0.10157999999999999,-0.0634457,0.0199826,22.5795,0.0222351,1.6680799999999998e-05,3.41612e-07,5.17758e-05,-6.2388e-09,-4.91938e-09,31,22.3953,0.87021,11,0,60,1,0.45524,0,-540.389,42.0124,60405.4,-0.484983,-0.020592,0.14,3.1,1.56104e-05,22.6515,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,31985,12,111,-9.0,3,0.80011,0.0775,0.79992,0.0775,0.79992,0.07752,0,300,0.012535,-9,-9,-9,-9,60209.3,22.1321,14.7604,10.0698,60215.1,0.512,0.63261,0.35184,0.13749,0.0372284,24.2793,0.037260800000000004,3.48577e-06,1.19626e-07,0.00266174,-2.47767e-08,-8.947510000000001e-10,52,62.6894,0.14725,11,0,123,1,0.79992,0,-166.19799999999998,43.5025,60215.6,0.57548,0.12047999999999999,0.14,3.1,3.03262e-06,24.4305,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,239461,12,111,-9.0,3,0.9331200000000001,0.2075,0.9307,0.2075,0.9307,0.20751,0,300,0.00670728,-9,-9,-9,-9,60267.1,21.0126,15.029,10.6207,60273.2,1.392,0.88534,0.7208600000000001,0.00781123,0.033287800000000006,24.2959,0.037450300000000006,3.43284e-06,1.18409e-07,0.00357809,-1.81054e-08,2.72333e-10,28,22.6044,0.75258,11,0,30,1,0.9307,0,499.856,43.9103,60272.3,1.03909,0.013494399999999998,0.14,3.1,3.00157e-06,24.4416,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,12725,12,111,-9.0,3,0.9490700000000001,0.0554,0.9471200000000001,0.0554,0.9471200000000001,0.05542999999999999,0,300,0.019191099999999996,-9,-9,-9,-9,60532.3,14.9589,11.9261,8.05718,60528.4,0.094,-1.08492,0.81615,-0.0736377,0.0471818,24.4594,0.0556748,2.9527299999999997e-06,1.51411e-07,0.014159200000000002,-4.9853699999999995e-08,1.3817399999999998e-09,36,28.5541,0.80688,11,0,28,1,0.9471200000000001,0,91.2229,43.9566,60532.6,-1.1952200000000002,-0.0280142,0.14,3.1,2.42746e-06,24.6721,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,268176,12,111,-9.0,3,0.92245,0.0938,0.92122,0.0938,0.92122,0.09382,0,300,0.00967268,-9,-9,-9,-9,59857.2,16.5346,13.1896,7.2678899999999995,59863.7,0.646,0.47261000000000003,0.41141000000000005,0.0799668,0.0178028,24.6777,0.04296919999999999,2.41504e-06,9.5578e-08,0.000517992,-2.26346e-08,5.77931e-11,76,60.3411,0.90566,11,0,102,1,0.92122,0,127.774,43.8815,59864.1,0.61147,0.0964118,0.14,3.1,2.30193e-06,24.7298,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,15556,12,111,-9.0,3,0.94325,0.0452,0.9425100000000001,0.0452,0.9425100000000001,0.045239999999999995,0,300,0.00715565,-9,-9,-9,-9,60209.3,16.795,12.5846,9.9334,60207.8,0.563,0.57475,0.42975,-0.0323026,0.0356473,24.4204,0.04916740000000001,3.06094e-06,1.38614e-07,0.00235585,-3.6238599999999996e-08,7.984089999999999e-10,52,43.1225,0.8049,11,0,87,1,0.9425100000000001,0,-9.82822,43.9422,60207.5,0.59864,-0.022318200000000003,0.14,3.1,3.05018e-06,24.4242,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,165504,12,111,-9.0,3,0.75943,0.018,0.75944,0.018,0.75944,0.018090000000000002,0,300,0.0201718,-9,-9,-9,-9,59588.2,9.5294,8.98263,7.04255,59554.3,0.096,2.9275900000000004,2.20153,0.0640681,0.11632,23.8357,0.30475,5.24473e-06,1.4721e-06,0.15425,-3.3404400000000005e-06,-1.1116699999999999e-07,16,13.4753,0.63774,11,0,60,1,0.75944,0,613.913,43.3637,59563.5,-0.915694,-0.0974346,0.14,3.1,5.297180000000001e-06,23.8249,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,339842,12,111,-9.0,3,0.80366,0.0274,0.80307,0.0274,0.80307,0.027460000000000002,0,300,0.0184642,-9,-9,-9,-9,60153.3,19.2908,15.5967,11.1892,60140.5,0.615,-0.146073,0.43883,-0.13093,0.043934100000000004,23.8031,0.06651889999999999,5.40432e-06,3.31102e-07,0.00924851,-1.1853300000000001e-07,-5.81121e-09,44,40.6853,0.61449,11,0,32,1,0.80307,0,-56.8069,43.5135,60140.7,0.27534000000000003,-0.0844661,0.14,3.1,5.18509e-06,23.8481,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,42352,12,111,-9.0,3,1.05592,0.0204,1.05798,0.0204,1.05798,0.02051,0,300,0.0192366,-9,-9,-9,-9,59660.1,6.747610000000001,6.39189,3.3576599999999996,59654.3,0.182,1.5597,1.05936,0.0276065,0.0853141,24.8317,0.094387,2.0956099999999997e-06,1.82179e-07,0.0124999,-1.1117000000000001e-07,6.315189999999999e-09,23,16.4986,0.83311,11,0,125,1,1.05798,0,104.195,44.2494,59655.8,0.1635,-0.0394458,0.14,3.1,2.28194e-06,24.7392,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,51364,12,111,-9.0,3,0.70631,0.0312,0.70825,0.0312,0.70825,0.03126,0,300,0.0174666,-9,-9,-9,-9,59660.1,31.8011,27.5392,15.9643,59655.2,0.331,-0.441543,0.29115,-0.07227760000000001,0.030903899999999998,23.4624,0.0286783,7.39645e-06,1.95367e-07,0.000823783,-2.6800000000000002e-08,-2.15338e-09,32,26.3535,0.7477600000000001,11,0,0,1,0.70825,0,11.3403,43.1755,59654.9,-0.164293,-0.0573332,0.14,3.1,6.18977e-06,23.6558,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,110058,12,111,-9.0,3,1.20364,0.2785,1.20401,0.2785,1.20401,0.27851,0,300,0.0199624,-9,-9,-9,-9,59797.3,6.12725,5.32646,2.84737,59807.5,1.896,0.95631,1.0233,-0.126139,0.08238250000000001,25.3808,0.12867,1.2637899999999998e-06,1.4977e-07,0.00708563,-5.2897e-08,8.527299999999999e-09,50,55.1519,0.28615,11,0,54,1,1.20401,0,-370.05300000000005,44.5986,59806.5,0.3366,-0.00855878,0.14,3.1,1.54885e-06,25.16,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
