VARNAMES:,CID,IDSURVEY,TYPE,FIELD,CUTFLAG_SNANA,zHEL,zHELERR,zCMB,zCMBERR,zHD,zHDERR,VPEC,VPECERR,MWEBV,HOST_LOGMASS,HOST_LOGMASS_ERR,HOST_sSFR,HOST_sSFR_ERR,PKMJDINI,SNRMAX1,SNRMAX2,SNRMAX3,PKMJD,PKMJDERR,x1,x1ERR,c,cERR,mB,mBERR,x0,x0ERR,COV_x1_c,COV_x1_x0,COV_c_x0,NDOF,FITCHI2,FITPROB,SIM_TYPE_INDEX,SIM_TEMPLATE_INDEX,SIM_LIBID,SIM_NGEN_LIBID,SIM_ZCMB,SIM_ZFLAG,SIM_VPEC,SIM_DLMAG,SIM_PKMJD,SIM_x1,SIM_c,SIM_alpha,SIM_beta,SIM_x0,SIM_mB,SIM_AV,SIM_RV,SIM_SHAPE,SIMNULL1,SIMSED_SLSN_INDEX,SIMSED_bfield,SIMSED_mns,SIMSED_pspin,SIMSED_kappa,SIMSED_kappagamma,SIMSED_mej,SIMSED_temp,SIMSED_vej
SN:,285328,12,111,-9.0,3,0.95037,0.418,0.95016,0.418,0.95016,0.418,0,300,0.018712599999999996,-9,-9,-9,-9,60224.0,10.483,8.74132,5.69493,60228.1,1.053,0.7001,0.67398,0.0875573,0.0440316,24.8023,0.0560149,2.15326e-06,1.1109e-07,0.0052697,-3.90819e-08,1.1212099999999999e-09,28,17.2624,0.9432200000000001,11,0,20,1,0.95016,0,-162.567,43.9633,60227.0,-0.09620160000000001,0.0380067,0.14,3.1,2.30235e-06,24.7296,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,283174,12,111,-9.0,3,0.86046,0.0335,0.85872,0.0335,0.85872,0.03355,0,300,0.00811079,-9,-9,-9,-9,60227.1,25.7694,24.0807,16.1558,60234.3,0.478,1.3620700000000001,0.46412,-0.034866,0.0307566,24.0908,0.0354974,4.14633e-06,1.35562e-07,0.00201768,-3.82547e-08,-9.34103e-11,28,26.2554,0.55901,11,0,77,1,0.85872,0,122.22,43.694,60234.2,0.55523,-0.016222999999999998,0.14,3.1,3.7464999999999996e-06,24.2009,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,265068,12,111,-9.0,3,0.97998,0.0155,0.9776600000000001,0.0155,0.9776600000000001,0.01563,0,300,0.0205358,-9,-9,-9,-9,59839.1,12.4011,11.8199,9.06985,59830.4,0.553,0.4307,0.40503,-0.0969748,0.0375479,24.4331,0.058272199999999996,3.02531e-06,1.6237e-07,0.00379242,-4.3178400000000006e-08,8.36312e-10,52,39.6214,0.8960600000000001,11,0,92,1,0.9776600000000001,0,450.37699999999995,44.0421,59829.8,0.90784,-0.051403899999999995,0.14,3.1,3.14577e-06,24.3907,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,34623,12,111,-9.0,3,1.1174600000000001,0.1447,1.11511,0.1447,1.11511,0.14470999999999998,0,300,0.0089613,-9,-9,-9,-9,60194.1,10.1,7.4138399999999995,5.324990000000001,60190.4,1.09,-0.636048,0.555,0.012770100000000001,0.0791633,24.9873,0.0879549,1.81577e-06,1.47095e-07,0.00499536,-2.97148e-08,6.754839999999999e-09,38,43.1782,0.25956,11,0,3,1,1.11511,0,232.16,44.3953,60192.0,-0.7372850000000001,-0.00915128,0.14,3.1,1.6290799999999999e-06,25.1051,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,244715,12,111,-9.0,3,0.69952,0.001,0.6978,0.001,0.6978,0.00197,0,300,0.014437,-9,-9,-9,-9,60184.3,56.2882,45.8576,24.827,60190.0,0.226,1.29704,0.16907,-0.124301,0.027426,23.2899,0.024143,8.67066e-06,1.92805e-07,-0.00010242,-1.13026e-08,-2.59739e-09,48,38.0159,0.84857,11,0,22,1,0.6978,0,156.376,43.1407,60190.0,1.2998399999999999,-0.10407899999999999,0.14,3.1,8.82172e-06,23.2711,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,266182,12,111,-9.0,3,0.69272,0.0377,0.69404,0.0377,0.69404,0.037739999999999996,0,300,0.0157789,-9,-9,-9,-9,60003.3,41.6021,34.1317,19.0847,60005.1,0.132,0.67307,0.17932,-0.069195,0.0302224,23.4351,0.027522500000000002,7.584789999999999e-06,1.92268e-07,0.000301903,-1.5857700000000002e-08,-2.58311e-09,36,33.7867,0.57429,11,0,106,1,0.69404,0,191.155,43.1225,60005.4,0.94729,-0.06602410000000002,0.14,3.1,7.689880000000001e-06,23.4202,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,121549,12,111,-9.0,3,0.8997700000000001,0.1568,0.9012700000000001,0.1568,0.9012700000000001,0.15680999999999998,0,300,0.0201718,-9,-9,-9,-9,59621.1,14.8967,12.8434,9.56744,59626.9,0.14,-2.14719,0.60625,-0.14901099999999998,0.0429687,24.3427,0.0727705,3.2879900000000003e-06,2.20375e-07,0.0023039,-8.137760000000001e-08,2.57208e-09,40,36.9646,0.6076699999999999,11,0,60,1,0.9012700000000001,0,213.86900000000003,43.8197,59623.2,-1.93723,-0.046613699999999994,0.14,3.1,2.63894e-06,24.5814,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,104205,12,111,-9.0,3,1.22315,0.042,1.22365,0.042,1.22365,0.04206,0,300,0.0200875,-9,-9,-9,-9,60490.3,7.325589999999999,6.89951,2.72839,60487.1,0.413,2.0651,1.87285,-0.17547100000000002,0.0939928,25.1201,0.1681,1.60681e-06,2.48778e-07,0.042824,-2.0410900000000002e-07,1.4193899999999999e-08,32,37.6,0.22808,11,0,50,1,1.22365,0,-407.665,44.642,60489.1,0.92212,-0.0589186,0.14,3.1,1.85312e-06,24.9652,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,273154,12,111,-9.0,3,0.77084,0.0166,0.7691899999999999,0.0166,0.7691899999999999,0.0167,0,300,0.0156118,-9,-9,-9,-9,60508.3,14.0584,10.3547,9.40798,60510.4,0.433,-1.18075,0.28611,-0.0538827,0.0467536,23.976,0.052099900000000005,4.6087599999999996e-06,2.21155e-07,0.00237989,-3.94856e-08,-1.2418e-09,44,48.1161,0.30981,11,0,85,1,0.7691899999999999,0,255.02700000000002,43.3998,60510.7,-0.6934,0.00217378,0.14,3.1,3.9678500000000005e-06,24.1386,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,179479,12,111,-9.0,3,0.62527,0.001,0.62422,0.001,0.62422,0.00191,0,300,0.0184642,-9,-9,-9,-9,59884.1,47.8157,36.1779,28.541,59889.7,1.103,0.2012,0.6339100000000001,-0.0115075,0.0332328,23.276,0.0274052,8.78178e-06,2.21662e-07,0.00803704,-1.1822000000000001e-09,-3.78477e-09,16,17.0749,0.38076,11,0,32,1,0.62422,0,102.038,42.8448,59890.0,0.43208,-0.0340555,0.14,3.1,8.48225e-06,23.3137,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,92168,12,111,-9.0,3,0.81819,0.0548,0.8145399999999999,0.0548,0.8145399999999999,0.05483,0,300,0.0167254,-9,-9,-9,-9,59933.1,52.6153,44.4746,24.3581,59938.3,0.721,0.43223999999999996,0.51249,-0.11831900000000001,0.028235700000000002,23.5805,0.028150799999999997,6.634270000000001e-06,1.72012e-07,0.00104256,-1.8290999999999998e-08,-6.37556e-11,16,20.3696,0.20403,11,0,6,1,0.8145399999999999,0,636.216,43.555,59938.8,0.59265,-0.11473699999999999,0.14,3.1,5.66821e-06,23.7514,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,307131,12,111,-9.0,3,0.46603999999999995,0.2352,0.46631999999999996,0.2352,0.46631999999999996,0.2352,0,300,0.0236829,-9,-9,-9,-9,60606.0,124.656,81.5426,79.1298,60607.0,0.108,0.25522,0.09365549999999999,-0.123047,0.0185393,22.3402,0.0209148,2.07931e-05,4.00542e-07,7.87477e-05,-4.96436e-09,-5.67839e-09,31,22.3215,0.87266,11,0,1,1,0.46631999999999996,0,-261.11400000000003,42.0795,60607.0,0.18243,-0.09846110000000001,0.14,3.1,1.99752e-05,22.3838,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,84456,12,111,-9.0,3,0.6351600000000001,0.001,0.6370899999999999,0.001,0.6370899999999999,0.00192,0,300,0.0243817,-9,-9,-9,-9,60431.0,67.1277,50.6876,31.5129,60430.6,0.829,0.69165,0.59204,-0.068613,0.0320255,23.2012,0.028830500000000002,9.40875e-06,2.49839e-07,0.00847325,-8.233939999999999e-08,-5.767720000000001e-09,12,8.37917,0.75484,11,0,49,1,0.6370899999999999,0,-5.85827,42.8948,60430.9,0.8940600000000001,0.000339085,0.14,3.1,7.7936e-06,23.4057,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,292727,12,111,-9.0,3,0.39766999999999997,0.001,0.39865,0.001,0.39865,0.00172,0,300,0.00848908,-9,-9,-9,-9,60593.2,122.51799999999999,92.4222,76.1483,60593.9,0.105,-1.1800899999999999,0.0663677,-0.0663953,0.0187905,22.2157,0.021752,2.3318899999999998e-05,4.67178e-07,-8.354709999999998e-05,-2.62173e-09,-6.88174e-09,71,40.4761,0.9986700000000001,11,0,103,1,0.39865,0,-459.343,41.6743,60593.8,-1.18838,-0.0940701,0.14,3.1,2.40099e-05,22.184,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,140086,12,111,-9.0,3,1.22056,0.1644,1.21796,0.1644,1.21796,0.16442,0,300,0.0106428,-9,-9,-9,-9,60153.3,10.727,8.20607,3.9553800000000003,60144.0,1.161,0.29762,1.06169,-0.11527799999999999,0.08519700000000001,24.8744,0.13598,2.01489e-06,2.52354e-07,0.0383295,-1.39547e-07,8.28904e-09,41,42.9467,0.38779,11,0,109,1,1.21796,0,291.52099999999996,44.6325,60144.0,0.32024,-0.0872805,0.14,3.1,1.8756999999999999e-06,24.9521,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,253213,12,111,-9.0,3,0.8695799999999999,0.0574,0.8696,0.0574,0.8696,0.057429999999999995,0,300,0.00811079,-9,-9,-9,-9,60580.1,19.3951,18.9676,15.2096,60577.0,0.492,0.0033212,0.29449000000000003,0.00720626,0.0320626,24.153,0.033175,3.91557e-06,1.19641e-07,0.000872391,-1.5228899999999998e-08,1.35456e-10,44,55.5719,0.11329000000000002,11,0,77,1,0.8696,0,-406.69300000000004,43.7256,60577.3,0.2517,-0.0245533,0.14,3.1,3.5834500000000004e-06,24.2492,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,41379,12,111,-9.0,3,0.81671,0.2591,0.81621,0.2591,0.81621,0.25911,0,300,0.016872,-9,-9,-9,-9,60549.1,20.4196,17.7958,14.2858,60557.0,0.36,0.13404000000000002,0.26608000000000004,-0.043878,0.033074599999999996,24.0192,0.0381641,4.42922e-06,1.5568899999999999e-07,0.000601084,-2.4495800000000002e-08,-3.96187e-11,60,51.5505,0.77313,11,0,108,1,0.81621,0,-92.1362,43.5568,60557.9,0.83175,-0.022471,0.14,3.1,4.48476e-06,24.0056,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,102304,12,111,-9.0,3,1.00758,0.0123,1.00881,0.0123,1.00881,0.01247,0,300,0.0174666,-9,-9,-9,-9,59663.0,14.2154,11.7574,5.86643,59669.5,0.697,0.95747,0.47508999999999996,-0.129638,0.0612727,24.306,0.055933300000000005,3.40086e-06,1.7520099999999998e-07,0.00649201,-4.69116e-08,2.7228200000000003e-09,23,18.4803,0.7309399999999999,11,0,0,1,1.00881,0,329.589,44.1225,59669.5,0.85064,-0.0798557,0.14,3.1,3.1453800000000003e-06,24.3908,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,74312,12,111,-9.0,3,0.9649200000000001,0.2217,0.96299,0.2217,0.96299,0.22171,0,300,0.0105296,-9,-9,-9,-9,60621.2,8.38748,7.60988,4.2897300000000005,60615.9,1.228,-2.7869900000000003,1.10222,0.15877,0.059803999999999996,25.1785,0.07878869999999999,1.5227e-06,1.1049799999999999e-07,0.00400351,-5.7211099999999994e-08,1.8365e-09,24,25.6663,0.37031,11,0,46,1,0.96299,0,151.33700000000002,44.0012,60618.6,0.19247,0.21864,0.14,3.1,1.37787e-06,25.287,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,268286,12,111,-9.0,3,1.20212,0.0501,1.20222,0.0501,1.20222,0.05015,0,300,0.019691099999999996,-9,-9,-9,-9,60493.3,8.61628,6.79692,3.6281800000000004,60506.2,1.579,0.8817200000000001,1.0992600000000001,-0.05349109999999999,0.08509580000000001,24.8261,0.13789,2.1065599999999996e-06,2.67539e-07,0.0225477,-1.7319900000000001e-07,1.0481e-08,38,37.5861,0.48844,11,0,14,1,1.20222,0,-308.587,44.5949,60506.5,0.69095,-0.0679967,0.14,3.1,1.9277299999999998e-06,24.9224,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,33019,12,111,-9.0,3,0.85214,0.0129,0.84909,0.0129,0.84909,0.013030000000000002,0,300,0.0110993,-9,-9,-9,-9,60164.2,27.2551,19.3163,18.1921,60166.3,0.356,-0.738413,0.29118,-0.0389251,0.0326754,24.07,0.0334649,4.2267099999999996e-06,1.30277e-07,0.00131735,-1.7727999999999998e-08,1.40061e-11,56,46.9359,0.80057,11,0,65,1,0.84909,0,500.584,43.6653,60166.7,-0.634756,-0.0428583,0.14,3.1,3.5601300000000004e-06,24.2563,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,305597,12,111,-9.0,3,0.50734,0.001,0.5048699999999999,0.001,0.5048699999999999,0.00181,0,300,0.0207507,-9,-9,-9,-9,60567.4,20.4519,16.3151,15.4212,60552.2,0.459,-2.7553,0.36551,0.14773,0.08237939999999999,23.7217,0.10604000000000001,5.82559e-06,5.68951e-07,0.00972749,-1.46389e-07,-3.6815e-08,36,36.1738,0.46053,11,0,9,1,0.5048699999999999,0,360.806,42.29,60553.0,-2.27272,0.1333,0.14,3.1,6.1863599999999995e-06,23.6564,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,38909,12,111,-9.0,3,0.98565,0.0163,0.9838600000000001,0.0163,0.9838600000000001,0.01642,0,300,0.016637700000000002,-9,-9,-9,-9,60606.1,19.5621,13.6825,13.5637,60613.4,1.199,2.2835400000000003,0.76963,-0.00326223,0.0350796,24.5525,0.0501175,2.7101599999999996e-06,1.25101e-07,0.00715801,-4.9128099999999994e-08,1.05916e-09,24,20.6776,0.65766,11,0,84,1,0.9838600000000001,0,271.66,44.0585,60611.7,0.6651199999999999,0.00391194,0.14,3.1,2.56443e-06,24.6125,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,305765,12,111,-9.0,3,0.57931,0.0286,0.57626,0.0286,0.57626,0.02865,0,300,0.00674056,-9,-9,-9,-9,60611.1,91.9443,68.1824,45.4869,60612.4,0.131,0.09869839999999999,0.0930097,-0.000535786,0.0254098,23.0885,0.0241318,1.04379e-05,2.31995e-07,-0.000101531,-2.4920100000000004e-09,-4.700609999999999e-09,60,64.2182,0.33107,11,0,2,1,0.57626,0,733.935,42.6369,60612.3,0.23196999999999998,-0.00970689,0.14,3.1,9.33806e-06,23.2094,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,267057,12,111,-9.0,3,0.65956,0.001,0.65813,0.001,0.65813,0.00194,0,300,0.0200597,-9,-9,-9,-9,59884.1,23.1915,22.8546,17.7249,59891.0,1.731,0.0631545,0.93989,0.14787999999999998,0.0412642,23.848,0.0392295,5.185409999999999e-06,1.87357e-07,0.014817400000000001,5.4447e-08,-1.8268099999999998e-09,12,8.70393,0.7279899999999999,11,0,104,1,0.65813,0,212.38099999999997,42.9852,59893.2,1.10895,0.16046,0.14,3.1,4.66724e-06,23.9624,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,197908,12,111,-9.0,3,0.48677,0.0164,0.48527,0.0164,0.48527,0.01647,0,300,0.0187179,-9,-9,-9,-9,59842.2,89.2673,60.503,39.0894,59846.8,0.151,-0.000732398,0.10337,0.0237888,0.020717799999999998,22.748,0.0228024,1.42823e-05,2.99953e-07,7.47729e-05,-7.21654e-09,-4.6335100000000005e-09,56,41.6434,0.9235200000000001,11,0,124,1,0.48527,0,81.5648,42.1856,59847.0,0.0860702,0.027095599999999997,0.14,3.1,1.25025e-05,22.8925,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,29031,12,111,-9.0,3,1.15214,0.2243,1.15619,0.2243,1.15619,0.22430999999999998,0,300,0.03345580000000001,-9,-9,-9,-9,59663.0,9.66235,7.91166,4.57083,59669.2,1.051,0.23456,0.69018,-0.14125,0.0686325,24.7188,0.0882409,2.3252299999999998e-06,1.88978e-07,0.0132834,-5.09768e-08,6.77813e-09,23,26.1861,0.29216,11,0,73,1,1.15619,0,-468.61199999999997,44.486,59669.9,-0.356218,-0.0810477,0.14,3.1,1.93262e-06,24.9196,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,110394,12,111,-9.0,3,1.17388,0.1235,1.17537,0.1235,1.17537,0.12352,0,300,0.015596299999999999,-9,-9,-9,-9,60019.1,11.2351,8.863430000000001,5.53052,60017.5,0.979,0.11449000000000001,0.52928,-0.0677029,0.0652379,24.7325,0.08409910000000001,2.2961099999999998e-06,1.77852e-07,0.00525586,-3.09474e-08,7.15101e-09,26,32.0995,0.18985,11,0,43,1,1.17537,0,309.774,44.5328,60019.5,0.49304,-0.0471393,0.14,3.1,1.8747e-06,24.9527,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,68067,12,111,-9.0,3,0.73425,0.0593,0.73218,0.0593,0.73218,0.059329999999999994,0,300,0.0112422,-9,-9,-9,-9,60577.1,29.3432,22.4189,18.0592,60578.3,0.371,0.77367,0.24658000000000002,-0.0210882,0.030838499999999998,23.8837,0.027878500000000004,5.018080000000001e-06,1.28849e-07,0.000810101,-1.42921e-08,-1.30795e-09,40,53.8581,0.0704583,11,0,66,1,0.73218,0,235.60299999999998,43.269,60578.1,0.9947,0.031565300000000004,0.14,3.1,5.11643e-06,23.8626,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,42337,12,111,-9.0,3,1.31748,0.106,1.31511,0.106,1.31511,0.10602,0,300,0.019191099999999996,-9,-9,-9,-9,60611.1,8.83388,6.743580000000001,4.81952,60611.4,1.465,0.24383000000000002,0.82805,-0.0257789,0.0635611,25.1186,0.12092,1.6089600000000001e-06,1.79192e-07,0.00482094,-6.32799e-08,7.74055e-09,32,37.7043,0.22455999999999998,11,0,28,1,1.31511,0,125.425,44.8383,60612.6,0.47095,-0.056424699999999994,0.14,3.1,1.44879e-06,25.2325,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,72650,12,111,-9.0,3,0.9380700000000001,0.0375,0.93761,0.0375,0.93761,0.03755,0,300,0.0106885,-9,-9,-9,-9,60197.1,13.3131,9.17886,8.336969999999999,60193.9,0.702,-0.194824,0.45211999999999997,-0.043282999999999995,0.0405156,24.7941,0.0581956,2.1694e-06,1.1628e-07,0.00176583,-2.6511400000000003e-08,1.4937899999999999e-09,48,52.3286,0.30967,11,0,70,1,0.93761,0,-288.893,43.9279,60193.8,-0.747214,0.00958841,0.14,3.1,2.37197e-06,24.6972,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,249833,12,111,-9.0,3,0.66298,0.001,0.66396,0.001,0.66396,0.00194,0,300,0.00796668,-9,-9,-9,-9,60651.2,54.4066,43.5123,27.5293,60646.8,0.161,0.38249,0.15507,-0.060433100000000003,0.027525400000000002,23.4006,0.0244051,7.829730000000001e-06,1.7599599999999998e-07,0.00010731799999999999,-8.969090000000001e-09,-2.9824e-09,36,20.9717,0.97839,11,0,53,1,0.66396,0,-492.811,43.0054,60646.9,0.46229,-0.0386156,0.14,3.1,7.440700000000001e-06,23.456,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,246807,12,111,-9.0,3,1.0717700000000001,0.0824,1.07063,0.0824,1.07063,0.08242999999999999,0,300,0.0205358,-9,-9,-9,-9,59770.2,8.778360000000001,8.41633,2.49401,59764.6,1.346,-0.81497,0.9744200000000001,-0.136613,0.0898799,25.0284,0.0988483,1.7484599999999998e-06,1.59185e-07,0.0322333,-5.74688e-08,6.8571400000000006e-09,43,21.3116,0.99774,11,0,92,1,1.07063,0,82.7376,44.2847,59761.8,-0.467208,0.010768600000000001,0.14,3.1,1.7644e-06,25.0185,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,127292,12,111,-9.0,3,0.84511,0.0629,0.8442700000000001,0.0629,0.8442700000000001,0.06293,0,300,0.0187179,-9,-9,-9,-9,59798.4,16.4832,10.406,8.48315,59791.0,0.154,-0.644012,0.63625,-0.09523739999999999,0.0501524,24.1688,0.05416699999999999,3.85889e-06,1.9251899999999998e-07,0.00648485,-4.8664199999999996e-08,-2.59472e-09,32,31.0606,0.51393,11,0,124,1,0.8442700000000001,0,-206.37099999999998,43.6475,59790.0,0.11045999999999999,-0.046218300000000004,0.14,3.1,4.02252e-06,24.1238,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,259529,12,111,-9.0,3,1.2476,0.1259,1.24607,0.1259,1.24607,0.12592,0,300,0.00885576,-9,-9,-9,-9,59884.1,10.2438,9.50158,5.20821,59879.0,1.092,-0.348997,0.70917,-0.0061969,0.058978199999999995,24.9527,0.0941423,1.8746200000000001e-06,1.62545e-07,0.00364224,-4.82428e-08,6.17412e-09,23,17.6634,0.7754800000000001,11,0,118,1,1.24607,0,-51.3243,44.6927,59878.3,-0.0965895,-0.0769677,0.14,3.1,1.6328100000000001e-06,25.1027,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,66512,12,111,-9.0,3,1.07768,0.1689,1.07968,0.1689,1.07968,0.16892000000000001,0,300,0.0152341,-9,-9,-9,-9,60415.0,12.6973,11.0295,4.92457,60409.0,0.97,0.9940899999999999,0.58381,-0.0760508,0.0689063,24.7234,0.0772582,2.31551e-06,1.64766e-07,0.00637952,-4.94268e-08,5.22308e-09,17,5.90336,0.9938100000000001,11,0,12,1,1.07968,0,123.572,44.304,60409.3,0.5624399999999999,-0.0144936,0.14,3.1,2.1274200000000003e-06,24.8154,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,191845,12,111,-9.0,3,1.14191,0.25,1.1451200000000001,0.25,1.1451200000000001,0.25001999999999996,0,300,0.016615099999999997,-9,-9,-9,-9,60327.3,15.0295,11.2829,7.21208,60338.1,0.361,0.70273,0.53012,-0.14795,0.054796300000000006,24.4433,0.0626836,2.99699e-06,1.73027e-07,0.00420658,-3.11344e-08,5.3911000000000005e-09,44,41.2512,0.59011,11,0,45,1,1.1451200000000001,0,-211.295,44.461,60338.5,0.73606,-0.10575999999999999,0.14,3.1,2.4432299999999997e-06,24.6651,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,263477,12,111,-9.0,3,0.76272,0.0494,0.76044,0.0494,0.76044,0.04943,0,300,0.020624299999999998,-9,-9,-9,-9,60221.1,21.5289,14.0144,13.3194,60229.8,0.021,0.71454,0.38489,0.0549309,0.0346849,24.2326,0.0333857,3.6389e-06,1.11894e-07,0.000130311,-2.23244e-08,-3.46852e-10,28,30.7017,0.33048,11,0,39,1,0.76044,0,457.325,43.3701,60230.2,0.83055,0.07723730000000001,0.14,3.1,4.00597e-06,24.1282,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,146170,12,111,-9.0,3,0.7175699999999999,0.001,0.71619,0.001,0.71619,0.00199,0,300,0.021744,-9,-9,-9,-9,59887.3,33.0506,31.5958,18.4005,59892.8,0.057,-1.3452,0.18797,-0.036119099999999994,0.0313702,23.8148,0.0270552,5.346419999999999e-06,1.33226e-07,0.000184893,-8.70195e-09,-1.34156e-09,44,59.6583,0.0578013,11,0,61,1,0.71619,0,-3.5064,43.2094,59893.2,-1.44959,-0.010214399999999998,0.14,3.1,4.44349e-06,24.0157,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,147121,12,111,-9.0,3,0.8307100000000001,0.0124,0.8288,0.0124,0.8288,0.01253,0,300,0.010212299999999999,-9,-9,-9,-9,59866.1,16.0409,10.5378,7.223089999999999,59867.7,0.683,-1.23718,0.46243999999999996,0.21841999999999998,0.0439458,24.7604,0.039426300000000004,2.23781e-06,8.12617e-08,0.00399828,-1.67138e-08,-3.7051899999999997e-10,36,26.4454,0.8778,11,0,105,1,0.8288,0,167.726,43.5993,59867.1,-0.44682,0.12615,0.14,3.1,2.39229e-06,24.688,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
