VARNAMES:,CID,IDSURVEY,TYPE,FIELD,CUTFLAG_SNANA,zHEL,zHELERR,zCMB,zCMBERR,zHD,zHDERR,VPEC,VPECERR,MWEBV,HOST_LOGMASS,HOST_LOGMASS_ERR,HOST_sSFR,HOST_sSFR_ERR,PKMJDINI,SNRMAX1,SNRMAX2,SNRMAX3,PKMJD,PKMJDERR,x1,x1ERR,c,cERR,mB,mBERR,x0,x0ERR,COV_x1_c,COV_x1_x0,COV_c_x0,NDOF,FITCHI2,FITPROB,SIM_TYPE_INDEX,SIM_TEMPLATE_INDEX,SIM_LIBID,SIM_NGEN_LIBID,SIM_ZCMB,SIM_ZFLAG,SIM_VPEC,SIM_DLMAG,SIM_PKMJD,SIM_x1,SIM_c,SIM_alpha,SIM_beta,SIM_x0,SIM_mB,SIM_AV,SIM_RV,SIM_SHAPE,SIMNULL1,LCLIB_SEED,LCLIB_TAU,LCLIB_SFU,LCLIB_SFG,LCLIB_SFR,LCLIB_SFI,LCLIB_SFZ,LCLIB_SFY,LCLIB_REDSHIFT,LCLIB_EVENT_ID,SIMSED_Cart_INDEX,SIMSED_Mejecta,SIMSED_Vejecta,SIMSED_Fnick,SIMSED_Kappagamma,SIMSED_Temperature,SIMSED_TDE_INDEX,SIMSED_Rph0,SIMSED_Tvis,SIMSED_b,SIMSED_bhmass,SIMSED_eff,SIMSED_lphoto,SIMSED_starmass,SIMSED_stretch,SIMSED_color,SIMSED_SLSN_INDEX,SIMSED_bfield,SIMSED_mns,SIMSED_pspin,SIMSED_kappa,SIMSED_kappagamma,SIMSED_mej,SIMSED_temp,SIMSED_vej,SIMSED_IBC_INDEX,SIMSED_Kinetic_energy,SIMSED_F_nickel,SIMSED_Iax_INDEX,SIMSED_M_V,SIMSED_t_rise,SIMSED_dm15B,SIMSED_dm15R,SIMSED_pc1,SIMSED_pc2,SIMSED_pc3,SIMSED_II_INDEX,SIMSED_IIN_INDEX,SIMSED_Mcsm,SIMSED_R0,SIMSED_Rho
SN:,229804,12,102,-9.0,3,0.32694,0.001,0.32541,0.001,0.32541,0.00166,0,300,0.0183372,-9,-9,-9,-9,59800.3,8.156310000000001,6.1558,5.5921,59787.4,1.024,0.49075,0.91922,0.12659,0.06738789999999999,24.8634,0.0901041,2.03542e-06,1.68917e-07,0.0108473,-1.02506e-07,-6.70181e-09,36,50.3165,0.0569683,2,225,132,2,0.32541,0,305.555,41.1623,59773.9,-99.0,-99.0,-99.0,-99.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0
SN:,282130,12,102,-9.0,3,0.24896999999999997,0.0196,0.24985,0.0196,0.24985,0.01964,0,300,0.0223315,-9,-9,-9,-9,60165.3,6.933610000000001,6.503830000000001,4.40624,60170.6,2.582,2.51547,1.80148,0.0469945,0.08334960000000001,25.4779,0.1012,1.15574e-06,1.0772600000000001e-07,0.015414099999999998,-1.1499499999999999e-07,-4.1627e-09,31,28.5064,0.5949300000000001,2,225,8,3,0.24985,0,-566.4580000000001,40.4991,60160.3,-99.0,-99.0,-99.0,-99.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0
SN:,267624,12,102,-9.0,3,0.17237,0.001,0.17072,0.001,0.17072,0.00154,0,300,0.010537600000000001,-9,-9,-9,-9,59902.1,15.9194,13.8758,7.0800399999999994,59907.0,1.426,2.81786,1.28254,0.0060692,0.041414599999999996,24.628,0.0816465,2.5280599999999997e-06,1.90108e-07,0.0204532,-1.5449e-07,-1.7188800000000002e-09,11,19.51,0.052530600000000004,2,225,11,3,0.17072,0,240.274,39.5777,59909.3,-99.0,-99.0,-99.0,-99.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0
SN:,245862,12,102,-9.0,3,0.35014,0.0477,0.34839000000000003,0.0477,0.34839000000000003,0.04772,0,300,0.0156118,-9,-9,-9,-9,59854.1,6.42357,5.5394,5.51829,59845.2,1.895,1.3142399999999999,1.6700700000000002,0.11373,0.084997,25.5668,0.12245999999999999,1.06478e-06,1.20097e-07,0.0526797,-1.5718199999999998e-07,-6.442140000000001e-09,40,52.8494,0.083912,2,226,85,4,0.34839000000000003,0,343.215,41.3351,59837.1,-99.0,-99.0,-99.0,-99.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0
SN:,213851,12,102,-9.0,3,0.8546799999999999,0.0386,0.8553700000000001,0.0386,0.8553700000000001,0.03864,0,300,0.00904526,-9,-9,-9,-9,59896.1,6.53254,6.16769,5.53222,59890.1,0.189,-1.23424,0.52667,-0.22153,0.0632125,25.8394,0.11054000000000001,8.283669999999999e-07,8.4338e-08,-0.000967957,-1.73675e-08,3.0110500000000003e-09,24,38.1542,0.0334319,2,227,129,1,0.8553700000000001,0,-616.052,43.6807,59884.8,-99.0,-99.0,-99.0,-99.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0
SN:,82413,12,102,-9.0,3,1.03136,0.2519,1.03017,0.2519,1.03017,0.25190999999999997,0,300,0.0199624,-9,-9,-9,-9,60606.1,12.5422,8.68117,3.16129,60609.6,1.278,-1.5177,0.98211,-0.28748,0.0849847,25.2174,0.0832747,1.46912e-06,1.1268e-07,0.0337744,-1.88158e-08,5.4546800000000004e-09,20,21.2506,0.38251999999999997,2,227,54,4,1.03017,0,117.929,44.1813,60600.8,-99.0,-99.0,-99.0,-99.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0
SN:,181079,12,102,-9.0,3,0.97435,0.0344,0.9721299999999999,0.0344,0.9721299999999999,0.034460000000000005,0,300,0.021744,-9,-9,-9,-9,59826.3,5.94113,5.65992,3.74326,59827.3,2.627,1.3130899999999999,1.5421799999999999,-0.152023,0.0807749,25.7955,0.17949,8.62539e-07,1.42592e-07,0.0331007,-1.36113e-07,2.8764699999999997e-09,56,59.7135,0.34231999999999996,2,227,61,4,0.9721299999999999,0,186.446,44.0268,59817.2,-99.0,-99.0,-99.0,-99.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0
SN:,194664,12,102,-9.0,3,0.38779,0.001,0.38704,0.001,0.38704,0.00171,0,300,0.0183372,-9,-9,-9,-9,60153.3,10.0501,9.68052,6.92307,60123.8,3.213,1.8676700000000002,1.0698299999999998,0.196,0.12193,23.9038,0.23105,4.926e-06,1.04829e-06,-0.00268465,-4.43012e-07,-1.04525e-07,21,30.0621,0.0907477,2,228,132,1,0.38704,0,63.9737,41.6013,60137.4,-99.0,-99.0,-99.0,-99.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0
SN:,125159,12,102,-9.0,3,0.50398,0.001,0.50261,0.001,0.50261,0.00181,0,300,0.0110556,-9,-9,-9,-9,59872.0,5.80965,5.33565,4.53521,59851.7,1.171,0.13890999999999998,1.2308299999999999,-0.025305,0.0727813,25.6793,0.11699000000000001,9.60013e-07,1.0343999999999999e-07,0.0352901,-1.03174e-07,-2.6423099999999997e-09,46,67.809,0.0198536,2,229,24,2,0.50261,0,85.3739,42.2767,59839.8,-99.0,-99.0,-99.0,-99.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0
SN:,73859,12,102,-9.0,3,0.32295999999999997,0.001,0.32166999999999996,0.001,0.32166999999999996,0.00166,0,300,0.0182855,-9,-9,-9,-9,59933.2,8.48938,7.719,6.361190000000001,59925.9,1.413,0.24333000000000002,1.41435,-0.12501900000000002,0.0656853,25.2904,0.07849110000000001,1.37354e-06,9.929739999999999e-08,0.0400157,-8.99691e-08,-3.42016e-09,16,27.702,0.0343095,2,230,120,3,0.32166999999999996,0,49.3926,41.1328,59927.5,-99.0,-99.0,-99.0,-99.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0
SN:,1265,12,102,-9.0,3,0.53215,0.001,0.53092,0.001,0.53092,0.00183,0,300,0.00907156,-9,-9,-9,-9,59945.1,84.5136,82.3029,68.6899,59955.8,0.215,2.83147,1.00966,-0.173751,0.0319773,22.792,0.10858,1.37149e-05,1.37153e-06,0.011186,-1.3298900000000001e-06,-1.93682e-08,6,15.8206,0.0268073,2,235,72,4,0.53092,0,203.176,42.4196,59943.9,-99.0,-99.0,-99.0,-99.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0
SN:,80446,12,102,-9.0,3,0.6724,0.235,0.67011,0.235,0.67011,0.23501,0,300,0.022798099999999998,-9,-9,-9,-9,60621.2,44.0041,22.7041,12.61,60624.7,0.935,-2.93752,0.51061,-0.253499,0.039700900000000004,23.7658,0.038555400000000004,5.59342e-06,1.98627e-07,0.00600597,3.64754e-08,1.35629e-09,16,16.6047,0.41161000000000003,2,235,112,2,0.67011,0,484.92800000000005,43.0341,60619.0,-99.0,-99.0,-99.0,-99.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0
SN:,84247,12,102,-9.0,3,0.34092,0.0132,0.3392,0.0132,0.3392,0.013269999999999999,0,300,0.00939609,-9,-9,-9,-9,59942.1,22.4573,20.2752,11.2058,59946.9,1.476,-1.81565,0.82086,-0.276563,0.0399145,24.5219,0.0604517,2.78779e-06,1.55219e-07,0.017415200000000002,7.93641e-08,2.00399e-09,16,23.0148,0.11334000000000001,2,235,121,2,0.3392,0,366.898,41.2674,59940.4,-99.0,-99.0,-99.0,-99.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0
SN:,165536,12,102,-9.0,3,0.37782,0.001,0.3779,0.001,0.3779,0.0017,0,300,0.017603,-9,-9,-9,-9,59694.0,15.0196,13.3067,5.64658,59704.2,3.049,-2.09535,1.49305,-0.23001300000000002,0.017346,23.8185,0.36771,5.328380000000001e-06,1.80458e-06,-0.00144757,2.40179e-06,-3.2175999999999997e-09,8,4.89691,0.76854,2,235,15,2,0.3779,0,454.79900000000004,41.539,59696.6,-99.0,-99.0,-99.0,-99.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0
SN:,148109,12,102,-9.0,3,0.93506,0.0324,0.93375,0.0324,0.93375,0.03246,0,300,0.0110556,-9,-9,-9,-9,60181.4,11.8939,9.49854,7.356,60193.0,0.025,1.68372,0.64667,-0.102744,0.0408341,25.1118,0.073423,1.6191299999999999e-06,1.09494e-07,0.00102282,-4.27423e-08,1.6968699999999997e-09,52,71.84,0.035511900000000006,2,201,24,1,0.93375,0,-24.6447,43.9178,60185.7,-99.0,-99.0,-99.0,-99.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0
SN:,239425,12,102,-9.0,3,0.8910600000000001,0.0855,0.8907,0.0855,0.8907,0.08552,0,300,0.0160155,-9,-9,-9,-9,60019.1,10.4333,9.700339999999999,6.63875,60019.9,1.478,2.16906,0.8463299999999999,-0.14478,0.043718900000000005,25.1123,0.0783952,1.6183500000000001e-06,1.16853e-07,0.00578103,-6.2419e-08,1.2761e-09,28,33.4261,0.22041,2,201,25,2,0.8907,0,767.5989999999999,43.7902,60014.1,-99.0,-99.0,-99.0,-99.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0
SN:,308480,12,102,-9.0,3,0.88313,0.1893,0.8831100000000001,0.1893,0.8831100000000001,0.18930999999999998,0,300,0.00734744,-9,-9,-9,-9,60632.1,11.6567,8.255980000000001,5.70827,60639.1,0.654,-0.0894344,0.47978000000000004,-0.157387,0.04105,25.1501,0.0616755,1.5629599999999999e-06,8.87843e-08,0.00371059,-2.3069199999999997e-08,9.55762e-10,44,57.7348,0.08014249999999999,2,201,34,2,0.8831100000000001,0,-213.955,43.7669,60634.9,-99.0,-99.0,-99.0,-99.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0
SN:,270264,12,102,-9.0,3,0.90725,0.0972,0.90609,0.0972,0.90609,0.09722,0,300,0.0200875,-9,-9,-9,-9,60240.0,14.362,11.5373,5.61064,60246.8,0.043,-1.1411200000000001,0.40944,-0.29127800000000004,0.043829,25.1191,0.080162,1.60835e-06,1.18748e-07,0.00260681,-1.17856e-08,2.89285e-09,20,16.3245,0.6963,2,201,50,1,0.90609,0,125.809,43.837,60242.8,-99.0,-99.0,-99.0,-99.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0
SN:,157291,12,102,-9.0,3,0.90974,0.0136,0.91217,0.0136,0.91217,0.01374,0,300,0.0180075,-9,-9,-9,-9,59947.3,7.780289999999999,6.00801,5.68144,59955.1,3.044,2.3119099999999997,1.66408,-0.15223299999999998,0.056078699999999995,25.5204,0.11857999999999999,1.11136e-06,1.2137399999999999e-07,0.0208331,-1.07454e-07,1.6461099999999998e-09,40,43.503,0.3246,2,201,55,1,0.91217,0,-61.4009,43.8509,59949.8,-99.0,-99.0,-99.0,-99.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0
SN:,240695,12,102,-9.0,3,0.67992,0.001,0.67828,0.001,0.67828,0.00195,0,300,0.021516900000000002,-9,-9,-9,-9,60538.3,8.72458,7.35157,7.173539999999999,60550.1,0.611,-1.38418,0.78774,-0.19337200000000002,0.0814817,24.5813,0.13111,2.6392900000000004e-06,3.18722e-07,0.0367696,-2.18334e-07,-1.30811e-08,40,47.7616,0.18653,2,201,62,3,0.67828,0,63.2107,43.0653,60546.1,-99.0,-99.0,-99.0,-99.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0
SN:,8962,12,102,-9.0,3,1.3408,0.1848,1.33806,0.1848,1.33806,0.18481,0,300,0.0106885,-9,-9,-9,-9,59899.1,14.3881,12.162,5.83282,59892.6,1.181,-0.605982,0.5615100000000001,-0.181814,0.0554004,24.8737,0.1059,2.0162099999999997e-06,1.96648e-07,0.00844321,-2.2233299999999998e-08,7.77117e-09,17,21.8929,0.18887,2,201,70,4,1.33806,0,306.186,44.8851,59888.3,-99.0,-99.0,-99.0,-99.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0
SN:,161860,12,102,-9.0,3,0.6097199999999999,0.025,0.61021,0.025,0.61021,0.02505,0,300,0.020178,-9,-9,-9,-9,60268.1,7.5892100000000005,6.53236,4.7143,60263.4,1.203,1.7613400000000001,1.16898,0.00331948,0.0852927,25.1176,0.12224000000000002,1.6105e-06,1.8131699999999998e-07,0.047205199999999996,-1.75006e-07,-7.29389e-09,24,42.3597,0.0117579,2,201,90,1,0.61021,0,-544.911,42.7828,60256.7,-99.0,-99.0,-99.0,-99.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0
SN:,46881,12,102,-9.0,3,0.64571,0.0404,0.6462399999999999,0.0404,0.6462399999999999,0.04043,0,300,0.018207400000000002,-9,-9,-9,-9,60549.1,8.47931,6.9185,4.15212,60552.6,1.082,2.7965,1.10574,-0.0750768,0.06587280000000001,25.2771,0.10149,1.39049e-06,1.29976e-07,0.00460669,-1.16943e-07,-3.04876e-12,60,46.9962,0.88944,2,201,95,4,0.6462399999999999,0,-359.106,42.9344,60545.5,-99.0,-99.0,-99.0,-99.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0
SN:,12405,12,102,-9.0,3,1.1000299999999998,0.0382,1.09838,0.0382,1.09838,0.03826,0,300,0.0226438,-9,-9,-9,-9,59896.2,8.85777,7.09467,3.5284800000000005,59887.9,1.438,2.48791,1.1276700000000002,-0.245412,0.0827387,25.6001,0.11237,1.03267e-06,1.06875e-07,0.0231143,-5.52027e-08,4.85784e-09,38,34.9305,0.61216,2,201,97,3,1.09838,0,-21.2441,44.354,59881.7,-99.0,-99.0,-99.0,-99.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0
