VARNAMES:,CID,IDSURVEY,TYPE,FIELD,CUTFLAG_SNANA,zHEL,zHELERR,zCMB,zCMBERR,zHD,zHDERR,VPEC,VPECERR,MWEBV,HOST_LOGMASS,HOST_LOGMASS_ERR,HOST_sSFR,HOST_sSFR_ERR,PKMJDINI,SNRMAX1,SNRMAX2,SNRMAX3,PKMJD,PKMJDERR,x1,x1ERR,c,cERR,mB,mBERR,x0,x0ERR,COV_x1_c,COV_x1_x0,COV_c_x0,NDOF,FITCHI2,FITPROB,SIM_TYPE_INDEX,SIM_TEMPLATE_INDEX,SIM_LIBID,SIM_NGEN_LIBID,SIM_ZCMB,SIM_ZFLAG,SIM_VPEC,SIM_DLMAG,SIM_PKMJD,SIM_SHAPE,SIM_AV,SIMNULL1,SIM_RV,SIM_x0,SIM_mB,LCLIB_SEED,LCLIB_TAU,LCLIB_SFU,LCLIB_SFG,LCLIB_SFR,LCLIB_SFI,LCLIB_SFZ,LCLIB_SFY,LCLIB_REDSHIFT,LCLIB_EVENT_ID,SIMSED_Cart_INDEX,SIMSED_Mejecta,SIMSED_Vejecta,SIMSED_Fnick,SIMSED_Kappagamma,SIMSED_Temperature,SIMSED_TDE_INDEX,SIMSED_Rph0,SIMSED_Tvis,SIMSED_b,SIMSED_bhmass,SIMSED_eff,SIMSED_lphoto,SIMSED_starmass,SIMSED_stretch,SIMSED_color,SIMSED_SLSN_INDEX,SIMSED_bfield,SIMSED_mns,SIMSED_pspin,SIMSED_kappa,SIMSED_kappagamma,SIMSED_mej,SIMSED_temp,SIMSED_vej,SIMSED_IBC_INDEX,SIMSED_Kinetic_energy,SIMSED_F_nickel,SIMSED_Iax_INDEX,SIMSED_M_V,SIMSED_t_rise,SIMSED_dm15B,SIMSED_dm15R,SIM_x1,SIM_c,SIM_alpha,SIM_beta,SIMSED_pc1,SIMSED_pc2,SIMSED_pc3,SIMSED_II_INDEX,SIMSED_IIN_INDEX,SIMSED_Mcsm,SIMSED_R0,SIMSED_Rho,types_names
SN:,148144,12,111,-9.0,3,0.63494,0.0105,0.63207,0.0105,0.63207,0.01063,0,300,0.0106885,-9,-9,-9,-9,60508.4,30.8999,25.7503,20.0456,60507.3,0.308,0.21264,0.20227,-0.0598802,0.0337742,23.456999999999997,0.0328193,7.433680000000002e-06,2.24703e-07,0.000687635,-2.33e-08,-3.842e-09,43,40.8172,0.5664,11,0,70,1,0.63207,0,504.014,42.8802,60507.3,-99.0,-9.0,-99.0,-9.0,8.19267e-06,23.3514,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.34114,-0.0374276,0.14,3.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Ia
SN:,274464,12,111,-9.0,3,0.76655,0.001,0.76549,0.001,0.76549,0.00203,0,300,0.0200597,-9,-9,-9,-9,59857.1,30.5428,27.7015,16.9522,59857.4,0.253,-1.36917,0.18747,-0.0863312,0.0295105,23.7814,0.0266288,5.51365e-06,1.35228e-07,0.000474574,-9.75616e-09,-9.75746e-10,40,41.5516,0.40297,11,0,104,1,0.76549,0,89.0884,43.3862,59857.8,-99.0,-9.0,-99.0,-9.0,5.1850400000000014e-06,23.8481,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-1.30875,-0.114939,0.14,3.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Ia
SN:,44465,12,111,-9.0,3,0.93639,0.0215,0.93506,0.0215,0.93506,0.02158,0,300,0.0227981,-9,-9,-9,-9,60194.2,15.447000000000001,11.0857,9.84275,60186.9,0.5770000000000001,-0.905924,0.30652,-0.0712685,0.0378633,24.3396,0.0490878,3.29744e-06,1.49082e-07,0.00153275,-2.27863e-08,1.32859e-09,56,50.9767,0.66499,11,0,112,1,0.93506,0,163.98,43.9216,60186.7,-99.0,-9.0,-99.0,-9.0,3.12695e-06,24.3972,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-0.690159,-0.0825786,0.14,3.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Ia
SN:,26347,12,111,-9.0,3,0.9006299999999999,0.2621,0.90049,0.2621,0.90049,0.26211,0,300,0.020132,-9,-9,-9,-9,60427.0,24.4724,22.9857,17.4407,60432.6,1.484,-0.6188520000000001,0.92566,-0.0889118,0.0418593,24.2143,0.039114300000000005,3.70055e-06,1.33315e-07,0.022088,-5.22227e-08,-1.08809e-10,12,10.9292,0.53499,11,0,126,1,0.90049,0,705.32,43.8193,60432.5,-99.0,-9.0,-99.0,-9.0,3.353450000000001e-06,24.3213,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-0.774746,-0.0778874,0.14,3.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Ia
SN:,300000,12,111,-9.0,3,0.79664,0.0837,0.79578,0.0837,0.79578,0.08372,0,300,0.0236829,-9,-9,-9,-9,59800.3,17.4658,15.0014,10.9634,59799.8,0.526,-1.1966,0.3263,-0.06664989999999997,0.035487300000000006,24.1574,0.037537199999999986,3.899880000000002e-06,1.34831e-07,0.00149057,-2.03003e-08,-1.2788200000000002e-10,60,52.9985,0.72719,11,0,1,1,0.79578,0,40.2249,43.4895,59801.1,-99.0,-9.0,-99.0,-9.0,3.61574e-06,24.2395,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-1.1241,-0.0136645,0.14,3.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Ia
SN:,217146,12,111,-9.0,3,1.30533,0.2733,1.30389,0.2733,1.30389,0.27331,0,300,0.0206243,-9,-9,-9,-9,60535.2,5.827000000000001,5.021,3.3080800000000004,60549.9,1.496,0.15677,1.03666,-0.14919100000000002,0.0739967,25.2549,0.18824,1.41915e-06,2.46052e-07,-0.0166149,-1.68678e-07,1.35618e-08,44,54.528999999999996,0.13276,11,0,39,1,1.30389,0,135.416,44.8145,60550.1,-99.0,-9.0,-99.0,-9.0,1.50028e-06,25.1946,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-0.00922017,-0.08263619999999999,0.14,3.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Ia
SN:,155954,12,111,-9.0,3,0.8183600000000001,0.0364,0.81634,0.0364,0.81634,0.03644,0,300,0.0125155,-9,-9,-9,-9,60549.2,20.6796,13.9458,13.8596,60551.6,0.184,-0.20023,0.24855,0.0080337,0.034081,24.2207,0.0376481,3.679e-06,1.2757e-07,0.00010774,-1.68346e-08,2.82288e-10,60,65.9893,0.27761,11,0,41,1,0.81634,0,207.412,43.559,60551.3,-99.0,-9.0,-99.0,-9.0,3.77646e-06,24.1923,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-0.162199,-0.00787987,0.14,3.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Ia
SN:,27669,12,111,-9.0,3,0.76995,0.001,0.77025,0.001,0.77025,0.00203,0,300,0.016615099999999997,-9,-9,-9,-9,60016.1,30.8359,25.6267,16.6186,60017.6,0.326,0.58797,0.24629,-0.0556697,0.0306789,23.7976,0.0289308,5.4320299999999985e-06,1.44743e-07,0.000370004,-1.59507e-08,-7.23018e-10,32,21.4247,0.92194,11,0,45,1,0.77025,0,528.365,43.4011,60017.4,-99.0,-9.0,-99.0,-9.0,5.59898e-06,23.7647,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.5048,-0.0647295,0.14,3.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Ia
SN:,91820,12,111,-9.0,3,0.91432,0.0296,0.9121,0.0296,0.9121,0.02966,0,300,0.0105296,-9,-9,-9,-9,59854.1,18.6365,14.2888,10.687999999999999,59857.4,0.382,-0.8767879999999999,0.28132,-0.00392283,0.0344295,24.2985,0.0379489,3.42457e-06,1.19696e-07,0.00162196,-1.85453e-08,1.52618e-10,44,45.7665,0.39868,11,0,46,1,0.9121,0,247.267,43.8559,59858.2,-99.0,-9.0,-99.0,-9.0,2.84759e-06,24.4988,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-0.16447,-0.00489452,0.14,3.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Ia
SN:,310023,12,111,-9.0,3,0.49166,0.0317,0.49079,0.0317,0.49079,0.03173,0,300,0.00655708,-9,-9,-9,-9,60581.2,66.9593,54.1078,38.4549,60583.5,0.147,0.81983,0.0958835,0.0795225,0.0206019,22.9149,0.0227895,1.22469e-05,2.57061e-07,3.77026e-05,-5.992970000000001e-09,-4.02115e-09,66,61.0633,0.64894,11,0,56,1,0.49079,0,91.10600000000001,42.214,60583.4,-99.0,-9.0,-99.0,-9.0,1.11491e-05,23.0169,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.82573,0.0914427,0.14,3.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Ia
SN:,224124,12,111,-9.0,3,1.04054,0.1543,1.04259,0.1543,1.04259,0.15432,0,300,0.033455800000000015,-9,-9,-9,-9,60376.1,17.1193,13.8895,4.71811,60383.3,0.456,0.8966700000000001,0.43504,-0.13203,0.0596856,24.4305,0.05856810000000001,3.032370000000001e-06,1.63576e-07,0.00246057,-3.14162e-08,4.56998e-09,32,33.7499,0.38287,11,0,73,1,1.04259,0,87.6199,44.2101,60383.0,-99.0,-9.0,-99.0,-9.0,2.70634e-06,24.554000000000002,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.73295,-0.0607731,0.14,3.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Ia
SN:,274622,12,111,-9.0,3,1.07548,0.0348,1.07712,0.0348,1.07712,0.03486,0,300,0.0236316,-9,-9,-9,-9,59649.1,11.2544,7.73186,4.9446,59643.2,1.104,0.7087600000000001,0.65525,-0.16788599999999998,0.07724589999999999,24.5794,0.0994504,2.64398e-06,2.42182e-07,0.00612527,-9.66807e-08,8.32495e-09,29,41.6535,0.0603127,11,0,74,1,1.07712,0,226.691,44.2981,59641.2,-99.0,-9.0,-99.0,-9.0,2.6667e-06,24.5701,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-0.06600779999999999,-0.120072,0.14,3.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Ia
SN:,338371,12,111,-9.0,3,0.83688,0.0172,0.8366600000000001,0.0172,0.8366600000000001,0.0173,0,300,0.00715565,-9,-9,-9,-9,60195.2,22.8243,21.947,13.1421,60200.0,0.7040000000000001,-0.464984,0.40238,-0.098333,0.0328221,24.0644,0.0354966,4.24854e-06,1.389e-07,0.00243322,-2.70007e-08,-7.00608e-11,44,49.2611,0.2708,11,0,87,1,0.8366600000000001,0,-154.532,43.6226,60198.6,-99.0,-9.0,-99.0,-9.0,4.26554e-06,24.0601,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.17882,-0.055634900000000015,0.14,3.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Ia
SN:,262682,12,111,-9.0,3,0.8388100000000001,0.0383,0.83685,0.0383,0.83685,0.03835,0,300,0.00695571,-9,-9,-9,-9,60197.1,25.2202,20.8965,16.5521,60195.8,0.361,-0.239239,0.25515,0.000107407,0.031235200000000005,24.05,0.032063999999999995,4.30517e-06,1.27141e-07,0.000423223,-1.52916e-08,-6.2496699999999996e-12,44,54.3224,0.13691,11,0,96,1,0.83685,0,193.101,43.6252,60195.9,-99.0,-9.0,-99.0,-9.0,3.84731e-06,24.1721,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.08554260000000001,-0.0245664,0.14,3.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Ia
SN:,140282,12,111,-9.0,3,0.98769,0.1765,0.98499,0.1765,0.98499,0.17651,0,300,0.021935,-9,-9,-9,-9,60640.1,13.3898,10.5921,7.8848699999999985,60638.1,0.022000000000000002,-1.52739,0.44634,-0.0720089,0.040497500000000006,24.7873,0.0569015,2.18305e-06,1.1440999999999999e-07,0.00204344,-1.7754599999999997e-08,1.96323e-09,28,32.6827,0.24763,11,0,99,1,0.98499,0,310.997,44.0626,60637.4,-99.0,-9.0,-99.0,-9.0,2.41745e-06,24.6766,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-1.08573,-0.0558034,0.14,3.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Ia
SN:,56064,12,111,-9.0,3,0.24437,0.001,0.24436,0.001,0.24436,0.0016,0,300,0.00542372,-9,-9,-9,-9,59770.4,14.2677,11.2073,5.62351,59724.4,0.05,-1.38039,0.8547,-0.190008,0.0116031,22.6226,0.17557,1.6030399999999998e-05,2.59215e-06,-0.00126457,-2.09006e-06,1.86703e-09,8,6.08601,0.73128,11,0,101,1,0.24436,0,-268.468,40.4459,59651.6,-99.0,-9.0,-99.0,-9.0,4.71275e-05,21.4518,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-0.8215629999999999,0.0825358,0.14,3.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Ia
SN:,310752,12,111,-9.0,3,0.62839,0.0395,0.63172,0.0395,0.63172,0.03953,0,300,0.0313353,-9,-9,-9,-9,60045.0,42.9916,32.7713,26.8207,60041.1,0.311,0.8904,0.29687,0.00797871,0.0307503,23.4334,0.0298642,7.59732e-06,2.0897200000000005e-07,0.00158607,-3.14664e-08,-4.07393e-09,20,8.686869999999999,0.98626,11,0,111,1,0.63172,0,-435.875,42.8705,60041.3,-99.0,-9.0,-99.0,-9.0,7.971180000000001e-06,23.3812,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.8208,-0.00304032,0.14,3.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Ia
SN:,257359,12,111,-9.0,3,0.8567299999999999,0.1408,0.8549100000000001,0.1408,0.8549100000000001,0.14081,0,300,0.0187179,-9,-9,-9,-9,60538.3,15.7082,12.395,12.3014,60547.2,0.643,1.13857,0.67814,-0.0477563,0.037995,24.2839,0.07538910000000001,3.47077e-06,2.40997e-07,0.0050024,-1.39965e-07,-7.694370000000001e-10,44,55.0964,0.12187,11,0,124,1,0.8549100000000001,0,87.2522,43.6822,60548.0,-99.0,-9.0,-99.0,-9.0,4.10268e-06,24.1023,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-0.664457,-0.0993041,0.14,3.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Ia
SN:,10504,12,111,-9.0,3,0.61465,0.001,0.6137,0.001,0.6137,0.0019,0,300,0.0180209,-9,-9,-9,-9,60238.4,48.4281,31.6226,18.9402,60224.6,0.278,0.31706,0.19826,-0.0133143,0.0310143,23.441,0.0275981,7.54375e-06,1.91753e-07,8.23137e-05,-1.34087e-08,-3.40454e-09,44,42.9488,0.51662,11,0,4,1,0.6137,0,-129.236,42.7998,60224.8,-99.0,-9.0,-99.0,-9.0,7.8126e-06,23.403000000000002,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.15508,-0.00324811,0.14,3.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Ia
SN:,216200,12,111,-9.0,3,0.52905,0.001,0.52699,0.001,0.52699,0.00183,0,300,0.0207507,-9,-9,-9,-9,60538.3,37.4037,31.5569,27.1103,60545.9,0.171,-0.229257,0.19201,-0.0654039,0.0230096,22.9704,0.0316085,1.16368e-05,3.38776e-07,0.000388275,-4.05534e-08,-4.19771e-09,46,52.9462,0.22381,11,0,9,1,0.52699,0,235.546,42.4013,60545.9,-99.0,-9.0,-99.0,-9.0,1.18952e-05,22.9466,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-0.342805,-0.04443,0.14,3.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Ia
SN:,318205,12,111,-9.0,3,0.72229,0.001,0.72077,0.001,0.72077,0.00199,0,300,0.00856182,-9,-9,-9,-9,60535.2,36.0573,32.3228,21.3752,60529.1,0.36200000000000004,-0.836417,0.23171,-0.023721400000000004,0.0315724,23.8053,0.0278268,5.3935800000000015e-06,1.38234e-07,0.000494225,-1.12193e-08,-1.39218e-09,55,67.1498,0.12605999999999998,11,0,10,1,0.72077,0,91.3947,43.2265,60529.2,-99.0,-9.0,-99.0,-9.0,4.78233e-06,23.9359,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-0.5524979999999999,-0.000960115,0.14,3.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Ia
SN:,299773,12,111,-9.0,3,0.71027,0.001,0.7095,0.001,0.7095,0.00198,0,300,0.0198986,-9,-9,-9,-9,60370.2,24.7013,21.6797,17.6815,60369.3,0.33399999999999996,0.82844,0.29236,-0.00406362,0.0320403,23.7393,0.0309039,5.73169e-06,1.63144e-07,0.00106154,-2.66384e-08,-2.08435e-09,48,39.8776,0.79157,11,0,19,1,0.7095,0,826.0,43.1837,60369.0,-99.0,-9.0,-99.0,-9.0,6.06925e-06,23.6772,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.8952100000000001,-0.00522367,0.14,3.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Ia
SN:,307609,12,111,-9.0,3,0.6435,0.001,0.64274,0.001,0.64274,0.0019199999999999998,0,300,0.0189989,-9,-9,-9,-9,59870.1,31.8971,29.1767,22.1438,59870.1,0.321,1.10639,0.20829,0.10169,0.0303589,23.7573,0.0272242,5.6375e-06,1.41357e-07,0.000248206,-1.0339e-08,-2.68748e-09,56,34.3173,0.99011,11,0,23,1,0.64274,0,-180.09,42.9217,59870.2,-99.0,-9.0,-99.0,-9.0,5.30881e-06,23.8225,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.78079,0.12102,0.14,3.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Ia
SN:,48583,12,111,-9.0,3,1.00627,0.0212,1.00736,0.0212,1.00736,0.02129,0,300,0.0160155,-9,-9,-9,-9,60345.2,8.171660000000001,8.05805,3.49277,60349.3,1.1440000000000001,-1.4214,0.70982,0.07812519999999999,0.0610108,25.0467,0.07595360000000001,1.7191e-06,1.20261e-07,0.00463471,-3.91024e-08,2.58831e-09,60,58.3932,0.53465,11,0,25,1,1.00736,0,373.379,44.1187,60348.3,-99.0,-9.0,-99.0,-9.0,1.7435400000000004e-06,25.0314,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-0.80847,0.053062,0.14,3.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Ia
