z,mu,muerr
1.20599,44.7064,0.4294
1.20744,44.43,0.4031
1.20757,44.7999,0.3504
1.20766,45.3996,0.3432
1.20774,44.5822,0.3903
1.20853,44.3315,0.3718
1.20901,44.7877,0.3263
1.20918,45.087,0.3199
1.20949,44.2174,0.3086
1.21026,43.7382,0.3284
1.21032,44.1811,0.406
1.21071,44.6166,0.3553
1.21098,44.3665,0.3097
1.21192,44.759,0.4263
1.2122700000000002,44.2662,0.3902
1.21265,44.5613,0.346
1.21276,44.5101,0.4018
1.2151299999999998,44.8418,0.413
1.21543,44.1005,0.3367
1.21568,44.3893,0.3149
1.21613,44.7006,0.3967
1.21704,44.4926,0.2942
1.21714,44.8268,0.417
1.21743,44.4416,0.3127
1.21819,44.1102,0.3607
1.21919,45.3509,0.394
1.21977,45.1793,0.4049
1.22044,45.0908,0.3627
1.22083,44.2745,0.3052
1.22091,44.0316,0.381
1.22115,44.4501,0.395
1.22151,44.3334,0.284
1.22157,44.3159,0.3411
1.22189,44.7886,0.2662
1.22213,44.3703,0.2649
1.2227,44.5813,0.3976
1.22365,45.3377,0.5028
1.22421,45.1597,0.33
1.22426,44.7467,0.4139
1.22576,45.1679,0.4149
1.22661,45.3285,0.4613
1.22668,44.228,0.4572
1.22671,44.9224,0.3433
1.22674,44.1323,0.3884
1.22846,44.4859,0.3291
1.2290299999999998,44.3723,0.3812
1.22922,44.7745,0.3444
1.23031,45.0924,0.3295
1.2309999999999999,44.008,0.3305
1.23184,44.8363,0.297
1.23254,44.1978,0.376
1.23266,43.974,0.2755
1.23299,44.6638,0.3179
1.23324,44.884,0.2924
1.23385,44.7311,0.4324
1.23399,44.8749,0.4546
1.2343,44.9669,0.4183
1.23498,44.4772,0.3498
1.23503,45.0872,0.4369
1.23525,45.0148,0.2946
1.23547,44.3343,0.3127
1.23567,44.4105,0.4211
1.23661,44.5627,0.2913
1.23782,44.9958,0.2897
1.23826,44.7342,0.3605
1.23853,45.0508,0.3004
1.23866,44.5599,0.299
1.23938,43.9205,0.4889
1.2395,45.0426,0.3953
1.2396,45.0877,0.4214
1.2401799999999998,44.5455,0.4204
1.24075,44.5189,0.3439
1.24163,45.0451,0.3516
1.24182,44.1099,0.3552
1.24208,44.7708,0.3393
1.24266,43.8699,0.4543
1.2426700000000002,44.8792,0.302
1.24289,44.5998,0.3397
1.24343,43.9827,0.3774
1.24346,44.5663,0.3324
1.24358,44.8286,0.3854
1.24384,44.9656,0.2774
1.24401,44.5467,0.3429
1.24476,44.7001,0.3045
1.2448,44.8544,0.3346
1.24486,44.598,0.3401
1.24503,44.4531,0.7269
1.24605,44.5033,0.3218
1.24607,44.3076,0.2983
1.24611,44.4385,0.343
1.24639,44.874,0.3323
1.2464,44.6204,0.2981
1.24654,44.613,0.2829
1.24717,45.673,0.4455
1.24812,44.3011,0.3363
1.24878,44.6572,0.3655
1.24935,44.6559,0.3181
1.25004,44.9741,0.2611
1.2501,44.949,0.402
1.25195,44.4606,1.3949
1.25198,44.7991,0.3354
1.25258,44.4565,0.4021
1.25285,44.9777,0.4015
1.2533,44.9022,0.3274
1.25392,45.4298,0.445
1.25425,44.9632,0.3276
1.25455,44.8532,0.3841
1.25459,45.0128,0.3888
1.25549,44.8666,0.3974
1.2557200000000002,45.2348,0.4824
1.25763,44.0391,0.4015
1.25768,43.8957,0.4395
1.25835,44.9981,0.3863
1.25856,45.1161,0.3951
1.25905,44.7649,0.4266
1.25967,44.5448,0.4169
1.25971,45.1968,0.3589
1.25989,45.1852,0.4287
1.26063,45.7139,0.5249
1.26086,44.9579,0.6574
1.26093,45.1004,0.3069
1.26174,45.2334,0.3591
1.26236,44.8122,0.4859
1.26332,45.0716,0.4797
1.26526,43.2368,0.4672
1.26566,44.492,0.2935
1.2662,45.1142,0.3442
1.26622,44.5278,0.3574
1.26751,44.2125,0.4102
1.2684799999999998,44.7865,0.3019
1.26885,44.6436,0.4421
1.26899,44.8948,0.3532
1.26957,44.8607,0.4195
1.27045,45.2211,0.3803
1.27054,44.9668,0.5452
1.27084,44.6978,0.3327
1.27175,45.1266,0.4575
1.2719,44.9347,0.3582
1.27234,44.6615,0.3589
1.27247,44.5786,0.3863
1.27269,44.4965,1.2246
1.27315,44.8978,0.4797
1.27346,44.9298,0.5281
1.27412,44.8292,0.3302
1.27502,44.927,0.3114
1.2755,44.5983,0.3329
1.2765,45.5796,0.4274
1.27699,44.9956,0.3641
1.27765,44.5586,0.3277
1.278,45.2698,0.4266
1.27839,44.813,0.3115
1.27854,44.4382,0.4008
1.28,45.3574,0.3932
1.2802,44.5483,0.4233
1.28082,44.8473,0.3524
1.28148,45.3034,0.3619
1.28213,44.4232,0.3405
1.28373,44.1324,0.4274
1.28656,44.6144,0.4193
1.28695,45.0744,0.4377
1.2871,44.6964,0.3051
1.28804,45.1991,0.4596
1.28869,45.4749,0.3806
1.28919,44.9616,0.3039
1.28974,44.7919,0.3637
1.28983,44.3686,0.3457
1.29059,44.8128,0.5519
1.29133,44.5081,0.4353
1.29281,44.9593,0.3868
1.29314,44.7134,0.4441
1.29357,44.3714,0.5527
1.294,44.4901,0.3029
1.29443,45.0369,0.4258
1.29461,45.024,0.3311
1.29469,45.2521,0.3888
1.29587,45.3315,0.4316
1.2965799999999998,44.4783,0.3989
1.29766,44.7057,0.3837
1.29852,44.3084,0.3492
1.29903,44.9111,0.3861
1.29954,45.076,0.4281
1.29955,44.7857,0.4078
1.30056,44.8948,0.4472
1.30102,44.3451,0.4034
1.30104,45.5779,1.0306
1.3022200000000002,45.2731,0.3989
1.30259,44.7324,0.3424
1.30331,44.5022,0.3033
1.30577,44.3553,0.4024
1.30971,45.3812,0.3552
1.31112,45.1729,0.3382
1.31197,44.6416,0.5106
1.31206,45.4651,0.4737
1.31264,44.4487,0.3719
1.31274,43.815,0.4781
1.31348,45.0154,0.4155
1.31376,44.7925,0.3845
1.3147,45.023,0.3579
1.31511,44.6172,0.3421
1.31691,45.4101,0.3684
1.31762,45.1375,0.3857
1.3187799999999998,45.0139,0.3517
1.32008,44.6129,0.5921
1.32147,44.1933,0.3492
1.32185,44.6396,0.4774
1.32338,45.1464,0.2982
1.32378,45.0774,0.4255
1.32405,44.9841,0.4406
1.32456,44.5812,0.3561
1.32492,44.6606,0.3501
1.32501,44.9119,0.4606
1.32513,45.1999,0.4047
1.32645,45.1112,0.3265
1.32654,44.687,0.4348
1.3276,45.1763,0.2174
1.32781,45.3697,0.4192
1.32857,43.9942,0.5312
1.32939,43.7883,0.4614
1.32963,45.2463,0.3677
1.33129,45.2263,0.3463
1.33152,44.4085,0.2588
1.33182,44.7418,0.3533
1.3349,45.1817,0.3181
1.3358,45.0242,0.3167
1.33657,45.3918,0.7276
1.33846,44.8661,0.5691
1.33877,45.0191,0.648
1.33928,45.5796,0.4483
1.33929,45.0996,0.3082
1.3411799999999998,45.1309,0.5203
1.34139,45.8197,0.44
1.34335,44.7852,0.4966
1.34384,45.2738,0.2958
1.34492,44.2687,0.3551
1.3471,45.072,0.4442
1.34729,44.7597,0.2749
1.34799,44.9289,0.3531
1.3493,44.6145,0.3499
1.3513,44.9512,0.3112
1.35149,44.8191,0.3385
1.35236,45.1707,0.4361
1.35255,45.4083,0.3137
1.35661,44.4146,0.2893
1.35764,45.3082,0.431
1.35795,45.3529,0.3844
1.35962,44.8975,0.4655
1.35974,44.7478,0.2586
1.36216,44.4716,0.3788
1.36446,45.1614,0.3007
1.36491,44.8745,0.3351
1.36561,45.3984,0.5092
1.36749,44.8318,0.3174
1.36788,46.0288,0.6343
1.3711,45.044,0.3022
1.37308,44.9679,0.3552
1.3739,44.9623,0.4278
1.3746200000000002,45.023,0.451
1.38369,44.4862,0.438
1.38585,45.1161,0.3572
1.38819,45.2804,0.3189
1.39163,45.9861,0.4327
1.39324,45.0306,0.3128
1.3937700000000002,44.6524,0.3989
1.39609,44.422,0.4809
1.39634,45.369,0.3484
1.39781,44.9399,0.3869
1.39986,44.6669,0.3101
1.40068,44.7985,0.4918
1.4010200000000002,44.9593,0.3963
1.40722,45.192,0.3728
1.40773,44.7331,0.3386
1.40879,45.3071,0.4359
1.40952,45.4137,0.4569
1.41083,45.1262,0.2772
1.41108,45.1353,0.2999
1.41126,45.0841,0.3439
1.41272,44.3732,0.3483
1.41577,45.673,0.4128
1.4177,44.7081,0.4478
1.42,44.582,0.4476
1.42731,44.7486,0.3439
1.42857,45.145,0.2736
1.42947,45.5188,0.4295
1.44174,44.9397,0.5352
1.44267,44.6363,0.5575
1.45051,44.3473,0.5992
1.47269,44.9999,0.1275
